,Puts,Bid,Ask,Vol,Expiration,Strike,Put IV
16575,17 Jan 185.00 (SPY1720M185),0.19,0.20,151,60,185.0,0.227231456595
16596,17 Jan 186.00 (SPY1720M186),0.20,0.21,530,60,186.0,0.223213706648
16602,17 Jan 186.00 (SPY1720M186-E),0.17,0.22,280,60,186.0,0.221344152704
16609,17 Jan 186.00 (SPY1720M186-X),0.20,0.22,250,60,186.0,0.224127740462
16641,17 Jan 189.00 (SPY1720M189),0.24,0.25,225,60,189.0,0.212070227841
16661,17 Jan 189.00 (SPY1720M189-Y),0.24,0.26,225,60,189.0,0.212843743475
16662,17 Jan 190.00 (SPY1720M190),0.25,0.27,6543,60,190.0,0.208298551133
16669,17 Jan 190.00 (SPY1720M190-E),0.24,0.28,2189,60,190.0,0.208298551133
16680,17 Jan 190.00 (SPY1720M190-X),0.25,0.27,2632,60,190.0,0.208298551133
16682,17 Jan 190.00 (SPY1720M190-Y),0.25,0.27,1503,60,190.0,0.208298551133
16704,17 Jan 192.00 (SPY1720M192),0.29,0.30,115,60,192.0,0.200943974547
16725,17 Jan 193.00 (SPY1720M193),0.31,0.32,101,60,193.0,0.197309899459
16767,17 Jan 195.00 (SPY1720M195),0.36,0.37,1139,60,195.0,0.190566339855
16785,17 Jan 195.00 (SPY1720M195-X),0.36,0.38,666,60,195.0,0.191108225036
16788,17 Jan 196.00 (SPY1720M196),0.39,0.40,647,60,196.0,0.187354608996
16797,17 Jan 196.00 (SPY1720M196-I),0.38,0.40,144,60,196.0,0.186843627439
16806,17 Jan 196.00 (SPY1720M196-X),0.38,0.40,390,60,196.0,0.186843627439
16809,17 Jan 197.00 (SPY1720M197),0.42,0.43,919,60,197.0,0.183872848881
16818,17 Jan 197.00 (SPY1720M197-I),0.42,0.43,265,60,197.0,0.183872848881
16829,17 Jan 197.00 (SPY1720M197-Y),0.0,5.00,512,60,197.0,0.305905452754
16830,17 Jan 198.00 (SPY1720M198),0.45,0.47,254,60,198.0,0.180592315441
16851,17 Jan 199.00 (SPY1720M199),0.49,0.51,604,60,199.0,0.177449430482
16865,17 Jan 199.00 (SPY1720M199-O),0.49,0.51,441,60,199.0,0.177449430482
16872,17 Jan 200.00 (SPY1720M200),0.53,0.54,1741,60,200.0,0.173600333655
16879,17 Jan 200.00 (SPY1720M200-E),0.52,0.56,370,60,200.0,0.173995185943
16881,17 Jan 200.00 (SPY1720M200-I),0.53,0.55,164,60,200.0,0.173995185943
16886,17 Jan 200.00 (SPY1720M200-O),0.53,0.55,125,60,200.0,0.173995185943
16890,17 Jan 200.00 (SPY1720M200-X),0.53,0.56,416,60,200.0,0.174388285723
16892,17 Jan 200.00 (SPY1720M200-Y),0.53,0.56,119,60,200.0,0.174388285723
16893,17 Jan 201.00 (SPY1720M201),0.58,0.59,1175,60,201.0,0.170624138805
16903,17 Jan 201.00 (SPY1720M201-O),0.53,0.62,740,60,201.0,0.169881901656
16906,17 Jan 201.00 (SPY1720M201-X),0.57,0.62,308,60,201.0,0.17136047533
16908,17 Jan 202.00 (SPY1720M202),0.63,0.65,573,60,202.0,0.167635907448
16918,17 Jan 202.00 (SPY1720M202-O),0.58,0.67,422,60,202.0,0.166593931193
16923,17 Jan 203.00 (SPY1720M203),0.68,0.70,768,60,203.0,0.163951519322
16930,17 Jan 203.00 (SPY1720M203-I),0.68,0.70,179,60,203.0,0.163951519322
16933,17 Jan 203.00 (SPY1720M203-O),0.68,0.70,422,60,203.0,0.163951519322
16938,17 Jan 204.00 (SPY1720M204),0.74,0.76,1051,60,204.0,0.160573581418
16948,17 Jan 204.00 (SPY1720M204-O),0.70,0.79,491,60,204.0,0.160267755575
16951,17 Jan 204.00 (SPY1720M204-X),0.74,0.78,410,60,204.0,0.161182671896
16953,17 Jan 205.00 (SPY1720M205),0.82,0.84,4504,60,205.0,0.157982501431
16955,17 Jan 205.00 (SPY1720M205-3),0.40,0.84,144,60,205.0,0.145302569018
16958,17 Jan 205.00 (SPY1720M205-A),0.80,0.86,706,60,205.0,0.157982501431
16960,17 Jan 205.00 (SPY1720M205-E),0.80,0.85,818,60,205.0,0.157697240829
16962,17 Jan 205.00 (SPY1720M205-I),0.82,0.85,222,60,205.0,0.158267072738
16967,17 Jan 205.00 (SPY1720M205-O),0.81,0.84,575,60,205.0,0.157697240829
16971,17 Jan 205.00 (SPY1720M205-X),0.81,0.84,1404,60,205.0,0.157697240829
16974,17 Jan 206.00 (SPY1720M206),0.89,0.91,632,60,206.0,0.154384265986
16987,17 Jan 206.00 (SPY1720M206-X),0.89,0.92,206,60,206.0,0.154652315242
16989,17 Jan 207.00 (SPY1720M207),0.98,1.00,1240,60,207.0,0.151422638656
16995,17 Jan 207.00 (SPY1720M207-E),0.97,1.01,148,60,207.0,0.151422638656
16996,17 Jan 207.00 (SPY1720M207-I),0.98,1.00,340,60,207.0,0.151422638656
16999,17 Jan 207.00 (SPY1720M207-O),0.98,1.00,187,60,207.0,0.151422638656
17002,17 Jan 207.00 (SPY1720M207-X),0.98,1.02,305,60,207.0,0.151925025176
17004,17 Jan 208.00 (SPY1720M208),1.07,1.10,978,60,208.0,0.148229521118
17014,17 Jan 208.00 (SPY1720M208-O),1.07,1.10,472,60,208.0,0.148229521118
17017,17 Jan 208.00 (SPY1720M208-X),1.07,1.11,267,60,208.0,0.148466036822
17019,17 Jan 209.00 (SPY1720M209),1.18,1.21,1690,60,209.0,0.145239632655
17021,17 Jan 209.00 (SPY1720M209-4),1.18,1.22,162,60,209.0,0.145462147718
17024,17 Jan 209.00 (SPY1720M209-B),1.18,1.22,129,60,209.0,0.145462147718
17025,17 Jan 209.00 (SPY1720M209-E),1.17,1.22,197,60,209.0,0.145239632655
17026,17 Jan 209.00 (SPY1720M209-I),1.18,1.21,130,60,209.0,0.145239632655
17029,17 Jan 209.00 (SPY1720M209-O),1.18,1.21,566,60,209.0,0.145239632655
17032,17 Jan 209.00 (SPY1720M209-X),1.18,1.22,366,60,209.0,0.145462147718
17034,17 Jan 210.00 (SPY1720M210),1.30,1.33,2106,60,210.0,0.142155184344
17037,17 Jan 210.00 (SPY1720M210-4),1.29,1.34,101,60,210.0,0.142155184344
17041,17 Jan 210.00 (SPY1720M210-E),1.29,1.34,109,60,210.0,0.142155184344
17043,17 Jan 210.00 (SPY1720M210-I),1.30,1.33,915,60,210.0,0.142155184344
17048,17 Jan 210.00 (SPY1720M210-O),1.30,1.33,270,60,210.0,0.142155184344
17052,17 Jan 210.00 (SPY1720M210-X),1.30,1.34,195,60,210.0,0.142365017043
17054,17 Jan 210.00 (SPY1720M210-Y),1.30,1.34,125,60,210.0,0.142365017043
17055,17 Jan 211.00 (SPY1720M211),1.43,1.46,1036,60,211.0,0.138934908336
17062,17 Jan 211.00 (SPY1720M211-I),1.43,1.46,216,60,211.0,0.138934908336
17065,17 Jan 211.00 (SPY1720M211-O),1.43,1.46,595,60,211.0,0.138934908336
17070,17 Jan 212.00 (SPY1720M212),1.58,1.61,1647,60,212.0,0.135916527942
17076,17 Jan 212.00 (SPY1720M212-E),1.57,1.62,343,60,212.0,0.135916527942
17077,17 Jan 212.00 (SPY1720M212-I),1.58,1.61,287,60,212.0,0.135916527942
17080,17 Jan 212.00 (SPY1720M212-O),1.58,1.61,327,60,212.0,0.135916527942
17081,17 Jan 212.00 (SPY1720M212-P),1.58,1.61,160,60,212.0,0.135916527942
17083,17 Jan 212.00 (SPY1720M212-X),1.58,1.62,102,60,212.0,0.136104365512
17085,17 Jan 213.00 (SPY1720M213),1.74,1.77,2136,60,213.0,0.13264957196
17091,17 Jan 213.00 (SPY1720M213-E),1.73,1.79,184,60,213.0,0.132828065449
17095,17 Jan 213.00 (SPY1720M213-O),1.74,1.78,473,60,213.0,0.132828065449
17098,17 Jan 213.00 (SPY1720M213-X),1.74,1.79,327,60,213.0,0.133006452392
17100,17 Jan 214.00 (SPY1720M214),1.92,1.96,1988,60,214.0,0.129612999935
17102,17 Jan 214.00 (SPY1720M214-4),1.92,1.96,121,60,214.0,0.129612999935
17106,17 Jan 214.00 (SPY1720M214-E),1.92,1.97,186,60,214.0,0.129783011996
17107,17 Jan 214.00 (SPY1720M214-I),1.92,1.96,170,60,214.0,0.129612999935
17110,17 Jan 214.00 (SPY1720M214-O),1.92,1.96,516,60,214.0,0.129612999935
17111,17 Jan 214.00 (SPY1720M214-P),1.92,1.96,149,60,214.0,0.129612999935
17113,17 Jan 214.00 (SPY1720M214-X),1.92,1.97,466,60,214.0,0.129783011996
17115,17 Jan 215.00 (SPY1720M215),2.13,2.16,4897,60,215.0,0.126542949328
17117,17 Jan 215.00 (SPY1720M215-3),2.13,2.16,179,60,215.0,0.126542949328
17121,17 Jan 215.00 (SPY1720M215-B),2.12,2.17,183,60,215.0,0.126542949328
17122,17 Jan 215.00 (SPY1720M215-E),2.11,2.18,182,60,215.0,0.126542949328
17124,17 Jan 215.00 (SPY1720M215-I),2.13,2.17,676,60,215.0,0.126705509451
17129,17 Jan 215.00 (SPY1720M215-O),2.12,2.17,833,60,215.0,0.126542949328
17131,17 Jan 215.00 (SPY1720M215-P),2.12,2.17,288,60,215.0,0.126542949328
17133,17 Jan 215.00 (SPY1720M215-X),2.12,2.18,1199,60,215.0,0.126705509451
17135,17 Jan 215.00 (SPY1720M215-Y),2.10,2.18,395,60,215.0,0.126380333245
17136,17 Jan 216.00 (SPY1720M216),2.35,2.39,3696,60,216.0,0.123369741306
17142,17 Jan 216.00 (SPY1720M216-E),2.35,2.40,102,60,216.0,0.123525880766
17143,17 Jan 216.00 (SPY1720M216-I),2.35,2.39,1299,60,216.0,0.123369741306
17146,17 Jan 216.00 (SPY1720M216-O),2.35,2.39,1097,60,216.0,0.123369741306
17149,17 Jan 216.00 (SPY1720M216-X),2.35,2.40,464,60,216.0,0.123525880766
17151,17 Jan 217.00 (SPY1720M217),2.60,2.64,2246,60,217.0,0.120177333582
17157,17 Jan 217.00 (SPY1720M217-E),2.60,2.65,203,60,217.0,0.120328056533
17158,17 Jan 217.00 (SPY1720M217-I),2.60,2.64,496,60,217.0,0.120177333582
17161,17 Jan 217.00 (SPY1720M217-O),2.60,2.64,190,60,217.0,0.120177333582
17164,17 Jan 217.00 (SPY1720M217-X),2.60,2.65,378,60,217.0,0.120328056533
17165,17 Jan 217.00 (SPY1720M217-Y),2.60,5.00,227,60,217.0,0.155248625077
17166,17 Jan 218.00 (SPY1720M218),2.88,2.92,9164,60,218.0,0.117031237529
17170,17 Jan 218.00 (SPY1720M218-A),2.85,2.93,576,60,218.0,0.116738522547
17172,17 Jan 218.00 (SPY1720M218-E),2.85,2.93,2429,60,218.0,0.116738522547
17173,17 Jan 218.00 (SPY1720M218-I),2.86,2.92,1649,60,218.0,0.116738522547
17176,17 Jan 218.00 (SPY1720M218-O),2.82,2.92,1494,60,218.0,0.11615293408
17177,17 Jan 218.00 (SPY1720M218-P),2.88,2.92,924,60,218.0,0.117031237529
17179,17 Jan 218.00 (SPY1720M218-X),2.85,2.93,865,60,218.0,0.116738522547
17181,17 Jan 219.00 (SPY1720M219),3.20,3.23,2241,60,219.0,0.113984683228
17183,17 Jan 219.00 (SPY1720M219-4),3.18,3.23,210,60,219.0,0.113698560874
17188,17 Jan 219.00 (SPY1720M219-I),3.20,3.23,976,60,219.0,0.113984683228
17191,17 Jan 219.00 (SPY1720M219-O),3.18,3.23,141,60,219.0,0.113698560874
17194,17 Jan 219.00 (SPY1720M219-X),3.18,3.24,199,60,219.0,0.113841624808
17195,17 Jan 219.00 (SPY1720M219-Y),1.00,6.00,124,60,219.0,0.122130554177
17196,17 Jan 220.00 (SPY1720M220),3.53,3.57,8926,60,220.0,0.110521156275
17198,17 Jan 220.00 (SPY1720M220-3),3.53,3.57,382,60,220.0,0.110521156275
17199,17 Jan 220.00 (SPY1720M220-4),3.52,3.58,150,60,220.0,0.110521156275
17201,17 Jan 220.00 (SPY1720M220-A),3.52,3.59,431,60,220.0,0.110662133139
17202,17 Jan 220.00 (SPY1720M220-B),3.52,3.58,220,60,220.0,0.110521156275
17203,17 Jan 220.00 (SPY1720M220-E),3.51,3.59,928,60,220.0,0.110521156275
17205,17 Jan 220.00 (SPY1720M220-I),3.53,3.58,1533,60,220.0,0.110662133139
17210,17 Jan 220.00 (SPY1720M220-O),3.52,3.58,553,60,220.0,0.110521156275
17212,17 Jan 220.00 (SPY1720M220-P),3.52,3.58,2564,60,220.0,0.110521156275
17214,17 Jan 220.00 (SPY1720M220-X),3.52,3.60,1039,60,220.0,0.110803108939
17217,17 Jan 221.00 (SPY1720M221),3.91,3.97,1854,60,221.0,0.107539832723
17221,17 Jan 221.00 (SPY1720M221-A),3.91,3.98,121,60,221.0,0.107680068735
17224,17 Jan 221.00 (SPY1720M221-I),3.91,3.97,688,60,221.0,0.107539832723
17227,17 Jan 221.00 (SPY1720M221-O),3.91,3.97,325,60,221.0,0.107539832723
17228,17 Jan 221.00 (SPY1720M221-P),3.91,3.97,385,60,221.0,0.107539832723
17232,17 Jan 222.00 (SPY1720M222),4.35,4.40,1515,60,222.0,0.104663486223
17233,17 Jan 222.00 (SPY1720M222-3),2.62,4.40,103,60,222.0,0.0802024000567
17236,17 Jan 222.00 (SPY1720M222-A),4.30,4.41,118,60,222.0,0.104099281277
17238,17 Jan 222.00 (SPY1720M222-E),4.33,4.41,328,60,222.0,0.104522439597
17239,17 Jan 222.00 (SPY1720M222-I),4.35,4.41,287,60,222.0,0.104804529796
17242,17 Jan 222.00 (SPY1720M222-O),4.34,4.40,212,60,222.0,0.104522439597
17245,17 Jan 222.00 (SPY1720M222-X),4.34,4.42,121,60,222.0,0.104804529796
17247,17 Jan 223.00 (SPY1720M223),4.81,4.90,374,60,223.0,0.101811536083
17253,17 Jan 223.00 (SPY1720M223-E),4.77,4.95,137,60,223.0,0.101955211537
17262,17 Jan 224.00 (SPY1720M224),5.34,5.46,454,60,224.0,0.0995034965403
17277,17 Jan 225.00 (SPY1720M225),5.94,6.05,2447,60,225.0,0.0972883265865
17279,17 Jan 225.00 (SPY1720M225-3),5.93,6.05,394,60,225.0,0.0971324977129
17280,17 Jan 225.00 (SPY1720M225-4),5.93,6.08,168,60,225.0,0.0975998135434
17282,17 Jan 225.00 (SPY1720M225-A),5.86,6.13,149,60,225.0,0.0972883265865
17284,17 Jan 225.00 (SPY1720M225-E),5.89,6.11,348,60,225.0,0.0974440984249
17286,17 Jan 225.00 (SPY1720M225-I),5.93,6.07,346,60,225.0,0.0974440984249
17293,17 Jan 225.00 (SPY1720M225-P),5.79,6.21,129,60,225.0,0.0974440984249
17295,17 Jan 225.00 (SPY1720M225-X),5.90,6.10,367,60,225.0,0.0974440984249
17297,17 Jan 225.00 (SPY1720M225-Y),5.70,8.50,282,60,225.0,0.13072544712
17298,17 Jan 226.00 (SPY1720M226),6.59,6.72,375,60,226.0,0.0956618736461
17305,17 Jan 226.00 (SPY1720M226-I),6.59,6.73,145,60,226.0,0.0958278996377
17328,17 Jan 228.00 (SPY1720M228),8.02,8.25,372,60,228.0,0.0935588707387
17339,17 Jan 228.00 (SPY1720M228-P),8.02,8.29,130,60,228.0,0.0943466827709
17423,17 Jan 234.00 (SPY1720M234),13.49,13.80,142,60,234.0,0.110094635218
17430,17 Jan 234.00 (SPY1720M234-I),13.28,13.83,137,60,234.0,0.10408991811
17438,17 Jan 235.00 (SPY1720M235),14.46,14.78,712,60,235.0,0.114383878935
17447,17 Jan 235.00 (SPY1720M235-I),14.26,14.81,663,60,235.0,0.108385331458
17518,17 Jan 240.00 (SPY1720M240),19.41,19.73,1001,60,240.0,0.138794520448
17527,17 Jan 240.00 (SPY1720M240-I),19.20,19.76,1000,60,240.0,0.131046586323
17578,17 Jan 255.00 (SPY1720M255),34.32,34.69,180,60,255.0,0.207554400833
17587,17 Jan 255.00 (SPY1720M255-I),34.20,34.99,144,60,255.0,0.217087324518
17598,17 Jan 260.00 (SPY1720M260),39.31,39.69,844,60,260.0,0.229924125878
17607,17 Jan 260.00 (SPY1720M260-I),37.82,41.00,251,60,260.0,0.218171042159
17613,17 Jan 260.00 (SPY1720M260-P),37.92,41.45,586,60,260.0,0.249606704711
17728,17 Jan 300.00 (SPY1720M300),78.15,81.00,238,60,300.0,0.403795457621
17735,17 Jan 300.00 (SPY1720M300-I),77.79,81.00,236,60,300.0,0.375225381062
18418,17 Feb 187.00 (SPY1717N187),0.55,0.58,530,86,187.0,0.219174048584
18431,17 Feb 187.00 (SPY1717N187-X),0.55,0.58,360,86,187.0,0.219174048584
18463,17 Feb 190.00 (SPY1717N190),0.67,0.68,114,86,190.0,0.210519814697
18523,17 Feb 194.00 (SPY1717N194),0.85,0.87,339,86,194.0,0.198975702247
18530,17 Feb 194.00 (SPY1717N194-I),0.85,0.87,338,86,194.0,0.198975702247
18613,17 Feb 200.00 (SPY1717N200),1.24,1.25,235,86,200.0,0.181294562969
18688,17 Feb 205.00 (SPY1717N205),1.71,1.74,168,86,205.0,0.166732489129
18695,17 Feb 205.00 (SPY1717N205-I),1.71,1.74,107,86,205.0,0.166732489129
18763,17 Feb 210.00 (SPY1717N210),2.39,2.42,20478,86,210.0,0.151565046783
18767,17 Feb 210.00 (SPY1717N210-A),2.37,2.42,40002,86,210.0,0.151265253437
18770,17 Feb 210.00 (SPY1717N210-I),2.39,2.42,283,86,210.0,0.151565046783
18778,17 Feb 211.00 (SPY1717N211),2.56,2.59,225,86,211.0,0.148509703119
18793,17 Feb 212.00 (SPY1717N212),2.74,2.77,675,86,212.0,0.145341357383
18799,17 Feb 212.00 (SPY1717N212-E),2.72,2.79,300,86,212.0,0.145341357383
18800,17 Feb 212.00 (SPY1717N212-I),2.74,2.78,294,86,212.0,0.145481131069
18823,17 Feb 214.00 (SPY1717N214),3.15,3.19,1524,86,214.0,0.139226836516
18824,17 Feb 214.00 (SPY1717N214-3),3.15,3.19,220,86,214.0,0.139226836516
18825,17 Feb 214.00 (SPY1717N214-4),3.15,3.19,505,86,214.0,0.139226836516
18830,17 Feb 214.00 (SPY1717N214-I),3.14,3.19,502,86,214.0,0.139095414173
18833,17 Feb 214.00 (SPY1717N214-O),3.15,3.19,106,86,214.0,0.139226836516
18838,17 Feb 215.00 (SPY1717N215),3.38,3.42,452,86,215.0,0.136066366083
18845,17 Feb 215.00 (SPY1717N215-I),3.37,3.42,245,86,215.0,0.135938468601
18848,17 Feb 215.00 (SPY1717N215-O),3.38,3.42,106,86,215.0,0.136066366083
18853,17 Feb 216.00 (SPY1717N216),3.63,3.67,337,86,216.0,0.132915857384
18860,17 Feb 216.00 (SPY1717N216-I),3.62,3.67,206,86,216.0,0.132791036493
18868,17 Feb 217.00 (SPY1717N217),3.90,3.94,127,86,217.0,0.129731591936
18883,17 Feb 218.00 (SPY1717N218),4.19,4.23,1039,86,218.0,0.126469998297
18884,17 Feb 218.00 (SPY1717N218-3),4.19,4.23,120,86,218.0,0.126469998297
18885,17 Feb 218.00 (SPY1717N218-4),4.15,4.24,164,86,218.0,0.12610960233
18889,17 Feb 218.00 (SPY1717N218-E),4.16,4.25,258,86,218.0,0.126349870086
18894,17 Feb 218.00 (SPY1717N218-P),4.17,4.24,408,86,218.0,0.126349870086
18898,17 Feb 219.00 (SPY1717N219),4.50,4.54,658,86,219.0,0.123086057406
18899,17 Feb 219.00 (SPY1717N219-3),4.50,4.54,152,86,219.0,0.123086057406
18905,17 Feb 219.00 (SPY1717N219-I),4.49,4.55,142,86,219.0,0.123086057406
18908,17 Feb 219.00 (SPY1717N219-O),4.49,4.55,136,86,219.0,0.123086057406
18913,17 Feb 220.00 (SPY1717N220),4.85,4.89,1005,86,220.0,0.120001794565
18914,17 Feb 220.00 (SPY1717N220-3),4.85,4.89,233,86,220.0,0.120001794565
18920,17 Feb 220.00 (SPY1717N220-I),4.83,4.89,130,86,220.0,0.119766505094
18923,17 Feb 220.00 (SPY1717N220-O),4.85,4.89,130,86,220.0,0.120001794565
18927,17 Feb 220.00 (SPY1717N220-Y),4.81,4.91,149,86,220.0,0.119766505094
18928,17 Feb 221.00 (SPY1717N221),5.22,5.26,1065,86,221.0,0.116689677671
18935,17 Feb 221.00 (SPY1717N221-I),5.19,5.26,176,86,221.0,0.116337489493
18938,17 Feb 221.00 (SPY1717N221-O),5.19,5.27,138,86,221.0,0.116454885664
18939,17 Feb 221.00 (SPY1717N221-P),5.22,5.27,337,86,221.0,0.116807073507
18943,17 Feb 222.00 (SPY1717N222),5.60,5.67,261,86,222.0,0.113211795429
18958,17 Feb 223.00 (SPY1717N223),6.03,6.11,217,86,223.0,0.109861075157
18973,17 Feb 224.00 (SPY1717N224),6.50,6.59,245,86,224.0,0.106581019467
18983,17 Feb 224.00 (SPY1717N224-O),6.50,6.61,155,86,224.0,0.106825178467
18988,17 Feb 225.00 (SPY1717N225),7.00,7.12,151,86,225.0,0.103316794995
19003,17 Feb 226.00 (SPY1717N226),7.56,7.69,111,86,226.0,0.100276743854
19018,17 Feb 227.00 (SPY1717N227),8.17,8.30,576,86,227.0,0.0973096824763
19019,17 Feb 227.00 (SPY1717N227-3),8.16,8.30,531,86,227.0,0.0971696518782
19063,17 Feb 230.00 (SPY1717N230),10.30,10.46,672,86,230.0,0.0904397349752
19064,17 Feb 230.00 (SPY1717N230-3),10.30,10.46,161,86,230.0,0.0904397349752
19070,17 Feb 230.00 (SPY1717N230-I),10.14,10.66,161,86,230.0,0.0911681779076
19078,17 Feb 231.00 (SPY1717N231),11.03,11.27,780,86,231.0,0.0872526712364
19088,17 Feb 231.00 (SPY1717N231-O),10.95,11.57,164,86,231.0,0.0917417796051
19089,17 Feb 231.00 (SPY1717N231-P),10.95,11.57,205,86,231.0,0.0917417796051
19091,17 Feb 231.00 (SPY1717N231-X),11.03,11.31,346,86,231.0,0.0880887117688
19123,17 Feb 234.00 (SPY1717N234),13.66,13.95,490,86,234.0,0.0852276148502
19125,17 Feb 234.00 (SPY1717N234-4),12.10,15.61,134,86,234.0,0.088321061352
19136,17 Feb 234.00 (SPY1717N234-X),13.66,13.97,325,86,234.0,0.0858643627625
19138,17 Feb 235.00 (SPY1717N235),14.59,14.89,181,86,235.0,0.0854269925785
19678,17 Mar 120.00 (SPY1717O120),0.04,0.06,1200,119,120.0,0.40439059789
19679,17 Mar 120.00 (SPY1717O120-3),0.0,0.06,200,119,120.0,0.383854547486
19680,17 Mar 120.00 (SPY1717O120-4),0.02,0.06,1000,119,120.0,0.395083840364
19753,17 Mar 145.00 (SPY1717O145),0.13,0.15,160,119,145.0,0.324989615311
19768,17 Mar 150.00 (SPY1717O150),0.17,0.19,209,119,150.0,0.311989321553
19873,17 Mar 175.00 (SPY1717O175),0.56,0.60,211,119,175.0,0.245044032343
19875,17 Mar 175.00 (SPY1717O175-4),0.53,0.60,210,119,175.0,0.24374371365
19978,17 Mar 182.00 (SPY1717O182),0.79,0.83,110,119,182.0,0.226505747931
20038,17 Mar 186.00 (SPY1717O186),0.97,1.01,3001,119,186.0,0.216268923957
20044,17 Mar 186.00 (SPY1717O186-E),0.96,1.01,507,119,186.0,0.215992718819
20051,17 Mar 186.00 (SPY1717O186-X),0.97,1.01,215,119,186.0,0.216268923957
20098,17 Mar 190.00 (SPY1717O190),1.20,1.25,405,119,190.0,0.206579426748
20103,17 Mar 190.00 (SPY1717O190-B),1.20,1.25,154,119,190.0,0.206579426748
20111,17 Mar 190.00 (SPY1717O190-X),1.20,1.25,163,119,190.0,0.206579426748
20218,17 Mar 198.00 (SPY1717O198),1.83,1.89,147,119,198.0,0.186163887949
20248,17 Mar 200.00 (SPY1717O200),2.04,2.10,386,119,200.0,0.181055531587
20254,17 Mar 200.00 (SPY1717O200-E),2.04,2.11,141,119,200.0,0.181216759965
20261,17 Mar 200.00 (SPY1717O200-X),2.04,2.10,104,119,200.0,0.181055531587
20323,17 Mar 205.00 (SPY1717O205),2.69,2.76,276,119,205.0,0.168448845453
20338,17 Mar 206.00 (SPY1717O206),2.87,2.92,400,119,206.0,0.166282217464
20344,17 Mar 206.00 (SPY1717O206-E),2.84,2.92,128,119,206.0,0.165886136095
20383,17 Mar 209.00 (SPY1717O209),3.37,3.44,130,119,209.0,0.158158922794
20398,17 Mar 210.00 (SPY1717O210),3.56,3.63,5530,119,210.0,0.155397281633
20404,17 Mar 210.00 (SPY1717O210-E),3.56,3.65,4756,119,210.0,0.155633027133
20405,17 Mar 210.00 (SPY1717O210-I),3.56,3.65,155,119,210.0,0.155633027133
20409,17 Mar 210.00 (SPY1717O210-P),3.56,3.65,136,119,210.0,0.155633027133
20411,17 Mar 210.00 (SPY1717O210-X),3.56,3.65,437,119,210.0,0.155633027133
20428,17 Mar 212.00 (SPY1717O212),3.99,4.07,463,119,212.0,0.150256074362
20443,17 Mar 213.00 (SPY1717O213),4.23,4.30,763,119,213.0,0.147599720692
20447,17 Mar 213.00 (SPY1717O213-A),4.23,4.32,135,119,213.0,0.147819216954
20450,17 Mar 213.00 (SPY1717O213-I),4.23,4.32,171,119,213.0,0.147819216954
20453,17 Mar 213.00 (SPY1717O213-O),4.23,4.32,168,119,213.0,0.147819216954
20473,17 Mar 215.00 (SPY1717O215),4.76,4.82,163,119,215.0,0.142450998293
20488,17 Mar 216.00 (SPY1717O216),5.03,5.11,4852,119,216.0,0.139700771137
20489,17 Mar 216.00 (SPY1717O216-3),5.02,5.11,132,119,216.0,0.139596865954
20490,17 Mar 216.00 (SPY1717O216-4),5.01,5.12,105,119,216.0,0.139596865954
20494,17 Mar 216.00 (SPY1717O216-E),5.03,5.12,620,119,216.0,0.139804672189
20499,17 Mar 216.00 (SPY1717O216-P),5.03,5.12,108,119,216.0,0.139804672189
20501,17 Mar 216.00 (SPY1717O216-X),5.03,5.12,310,119,216.0,0.139804672189
20518,17 Mar 218.00 (SPY1717O218),5.65,5.73,331,119,218.0,0.134261819693
20525,17 Mar 218.00 (SPY1717O218-I),5.64,5.76,110,119,218.0,0.134464591318
20548,17 Mar 220.00 (SPY1717O220),6.41,6.45,542,119,220.0,0.129531407278
20555,17 Mar 220.00 (SPY1717O220-I),6.41,6.46,110,119,220.0,0.129631556916
20558,17 Mar 220.00 (SPY1717O220-O),6.35,6.46,231,119,220.0,0.129030660646
20578,17 Mar 222.00 (SPY1717O222),7.16,7.25,245,119,222.0,0.123590627589
20589,17 Mar 222.00 (SPY1717O222-P),7.16,7.27,152,119,222.0,0.123791521276
21568,17 Mar 180.00 (SPY1731O180),0.93,0.95,340,119,180.0,0.245266619633
21569,17 Mar 180.00 (SPY1731O180-3),0.0,0.95,200,119,180.0,0.211356963183
21574,17 Mar 180.00 (SPY1731O180-E),0.89,0.95,140,119,180.0,0.244016919214
21598,17 Mar 182.00 (SPY1731O182),0.97,1.04,177,119,182.0,0.238483845528
21600,17 Mar 182.00 (SPY1731O182-4),0.97,1.04,175,119,182.0,0.238483845528
21823,17 Mar 197.00 (SPY1731O197),2.08,2.14,10030,119,197.0,0.200767086013
21827,17 Mar 197.00 (SPY1731O197-A),2.08,2.15,20000,119,197.0,0.200936007967
21868,17 Mar 200.00 (SPY1731O200),2.42,2.49,176,119,200.0,0.193146086216
21943,17 Mar 205.00 (SPY1731O205),3.12,3.20,166,119,205.0,0.180099073291
22048,17 Mar 212.00 (SPY1731O212),4.50,4.58,162,119,212.0,0.161626906833
22093,17 Mar 215.00 (SPY1731O215),5.28,5.34,263,119,215.0,0.153400227437
23113,17 Jun 185.00 (SPY1716R185),2.50,2.55,946,210,185.0,0.214536682461
23119,17 Jun 185.00 (SPY1716R185-E),2.49,2.55,515,210,185.0,0.214394897503
23188,17 Jun 190.00 (SPY1716R190),3.05,3.09,6382,210,190.0,0.204599830029
23190,17 Jun 190.00 (SPY1716R190-4),2.62,3.12,120,210,190.0,0.199580295899
