,Calls,Bid,Ask,Vol,Expiration,Strike,Call IV
17393,17 Jan 232.00 (SPY1720A232),0.26,0.27,188,60,232.0,0.0851376633825
17400,17 Jan 232.00 (SPY1720A232-I),0.26,0.27,146,60,232.0,0.0851376633825
17423,17 Jan 234.00 (SPY1720A234),0.17,0.18,438,60,234.0,0.0879016319645
17430,17 Jan 234.00 (SPY1720A234-I),0.17,0.18,148,60,234.0,0.0879016319645
17434,17 Jan 234.00 (SPY1720A234-P),0.17,0.18,102,60,234.0,0.0879016319645
17438,17 Jan 235.00 (SPY1720A235),0.14,0.15,631,60,235.0,0.0895934604345
17455,17 Jan 235.00 (SPY1720A235-X),0.14,0.16,395,60,235.0,0.0901811974148
17518,17 Jan 240.00 (SPY1720A240),0.08,0.09,111,60,240.0,0.103579480723
18448,17 Feb 189.00 (SPY1717B189),32.84,33.13,154,86,189.0,0.27042484608
18583,17 Feb 198.00 (SPY1717B198),24.15,24.41,419,86,198.0,0.221064539006
18594,17 Feb 198.00 (SPY1717B198-P),24.15,24.42,207,86,198.0,0.221269400129
18596,17 Feb 198.00 (SPY1717B198-X),24.10,24.41,203,86,198.0,0.220037361285
18598,17 Feb 199.00 (SPY1717B199),23.19,23.46,300,86,199.0,0.215755172831
18608,17 Feb 199.00 (SPY1717B199-O),22.98,23.59,110,86,199.0,0.214151573198
18613,17 Feb 200.00 (SPY1717B200),22.25,22.51,160,86,200.0,0.210740986258
18624,17 Feb 200.00 (SPY1717B200-P),22.23,22.53,103,86,200.0,0.210740986258
18628,17 Feb 201.00 (SPY1717B201),21.31,21.57,274,86,201.0,0.205799647971
18643,17 Feb 202.00 (SPY1717B202),20.38,20.64,332,86,202.0,0.201097621153
18654,17 Feb 202.00 (SPY1717B202-P),20.16,20.77,238,86,202.0,0.199440170723
18658,17 Feb 203.00 (SPY1717B203),19.45,19.71,1307,86,203.0,0.196245454412
18665,17 Feb 203.00 (SPY1717B203-I),19.23,19.83,475,86,203.0,0.194455719459
18668,17 Feb 203.00 (SPY1717B203-O),19.23,19.83,294,86,203.0,0.194455719459
18669,17 Feb 203.00 (SPY1717B203-P),19.23,19.84,365,86,203.0,0.194635254217
18671,17 Feb 203.00 (SPY1717B203-X),19.42,19.71,117,86,203.0,0.195709832708
18703,17 Feb 206.00 (SPY1717B206),16.73,16.97,183,86,206.0,0.182732187939
18748,17 Feb 209.00 (SPY1717B209),14.10,14.31,144,86,209.0,0.169986559423
18758,17 Feb 209.00 (SPY1717B209-O),13.83,14.43,102,86,209.0,0.167747465212
18823,17 Feb 214.00 (SPY1717B214),9.96,10.07,933,86,214.0,0.149193119597
18825,17 Feb 214.00 (SPY1717B214-4),9.93,10.08,129,86,214.0,0.148933523324
18830,17 Feb 214.00 (SPY1717B214-I),9.94,10.07,422,86,214.0,0.148933523324
18833,17 Feb 214.00 (SPY1717B214-O),9.94,10.07,194,86,214.0,0.148933523324
18838,17 Feb 215.00 (SPY1717B215),9.20,9.25,380,86,215.0,0.145215168575
18848,17 Feb 215.00 (SPY1717B215-O),9.17,9.27,137,86,215.0,0.145088390784
18853,17 Feb 216.00 (SPY1717B216),8.43,8.51,251,86,216.0,0.141674674847
18868,17 Feb 217.00 (SPY1717B217),7.70,7.77,927,86,217.0,0.138138874128
18878,17 Feb 217.00 (SPY1717B217-O),7.70,7.78,444,86,217.0,0.138260637219
18883,17 Feb 218.00 (SPY1717B218),6.98,7.05,546,86,218.0,0.13444466729
18890,17 Feb 218.00 (SPY1717B218-I),6.98,7.05,465,86,218.0,0.13444466729
18898,17 Feb 219.00 (SPY1717B219),6.30,6.36,1423,86,219.0,0.131025920435
18905,17 Feb 219.00 (SPY1717B219-I),6.30,6.36,570,86,219.0,0.131025920435
18908,17 Feb 219.00 (SPY1717B219-O),6.29,6.36,660,86,219.0,0.130907417982
18928,17 Feb 221.00 (SPY1717B221),5.02,5.06,800,86,221.0,0.124207332126
18932,17 Feb 221.00 (SPY1717B221-A),4.98,5.06,295,86,221.0,0.123737770883
18935,17 Feb 221.00 (SPY1717B221-I),4.99,5.06,167,86,221.0,0.1238551613
18938,17 Feb 221.00 (SPY1717B221-O),5.00,5.06,195,86,221.0,0.123972551646
18943,17 Feb 222.00 (SPY1717B222),4.42,4.46,1479,86,222.0,0.12082378219
18944,17 Feb 222.00 (SPY1717B222-3),4.42,4.46,767,86,222.0,0.12082378219
18950,17 Feb 222.00 (SPY1717B222-I),4.39,4.46,346,86,222.0,0.120470255305
18953,17 Feb 222.00 (SPY1717B222-O),4.40,4.46,184,86,222.0,0.120588099089
18958,17 Feb 223.00 (SPY1717B223),3.85,3.89,1674,86,223.0,0.117386998934
18965,17 Feb 223.00 (SPY1717B223-I),3.83,3.89,1135,86,223.0,0.117148757988
18968,17 Feb 223.00 (SPY1717B223-O),3.84,3.90,246,86,223.0,0.117386998934
18973,17 Feb 224.00 (SPY1717B224),3.33,3.36,330,86,224.0,0.114203510691
18980,17 Feb 224.00 (SPY1717B224-I),3.31,3.36,162,86,224.0,0.113960766175
18988,17 Feb 225.00 (SPY1717B225),2.84,2.88,458,86,225.0,0.111113560533
18995,17 Feb 225.00 (SPY1717B225-I),2.83,2.88,199,86,225.0,0.110988776427
18998,17 Feb 225.00 (SPY1717B225-O),2.83,2.88,110,86,225.0,0.110988776427
19003,17 Feb 226.00 (SPY1717B226),2.39,2.43,1851,86,226.0,0.107950194286
19004,17 Feb 226.00 (SPY1717B226-3),2.39,2.43,154,86,226.0,0.107950194286
19009,17 Feb 226.00 (SPY1717B226-E),2.37,2.44,132,86,226.0,0.107820525762
19010,17 Feb 226.00 (SPY1717B226-I),2.39,2.43,512,86,226.0,0.107950194286
19013,17 Feb 226.00 (SPY1717B226-O),2.39,2.43,425,86,226.0,0.107950194286
19016,17 Feb 226.00 (SPY1717B226-X),2.37,2.43,579,86,226.0,0.107690822505
19018,17 Feb 227.00 (SPY1717B227),1.99,2.02,563,86,227.0,0.104933019676
19024,17 Feb 227.00 (SPY1717B227-E),1.98,2.04,106,86,227.0,0.10506930593
19028,17 Feb 227.00 (SPY1717B227-O),1.99,2.02,184,86,227.0,0.104933019676
19033,17 Feb 228.00 (SPY1717B228),1.64,1.67,524,86,228.0,0.102343715731
19040,17 Feb 228.00 (SPY1717B228-I),1.64,1.68,381,86,228.0,0.102488704714
19048,17 Feb 229.00 (SPY1717B229),1.33,1.36,811,86,229.0,0.0997938025598
19058,17 Feb 229.00 (SPY1717B229-O),1.33,1.36,524,86,229.0,0.0997938025598
19061,17 Feb 229.00 (SPY1717B229-X),1.32,1.36,214,86,229.0,0.0996372012413
19063,17 Feb 230.00 (SPY1717B230),1.08,1.10,580,86,230.0,0.0978167928084
19064,17 Feb 230.00 (SPY1717B230-3),1.08,1.12,356,86,230.0,0.0981581120664
19078,17 Feb 231.00 (SPY1717B231),0.86,0.88,617,86,231.0,0.0958750382088
19085,17 Feb 231.00 (SPY1717B231-I),0.86,0.88,242,86,231.0,0.0958750382088
19088,17 Feb 231.00 (SPY1717B231-O),0.86,0.88,212,86,231.0,0.0958750382088
19153,17 Feb 236.00 (SPY1717B236),0.31,0.32,2118,86,236.0,0.0943059740797
19160,17 Feb 236.00 (SPY1717B236-I),0.31,0.32,1000,86,236.0,0.0943059740797
19163,17 Feb 236.00 (SPY1717B236-O),0.31,0.32,546,86,236.0,0.0943059740797
19167,17 Feb 236.00 (SPY1717B236-Y),0.31,0.32,500,86,236.0,0.0943059740797
19168,17 Feb 237.00 (SPY1717B237),0.26,0.27,105,86,237.0,0.0950749097814
19183,17 Feb 238.00 (SPY1717B238),0.23,0.24,377,86,238.0,0.0969015515422
19196,17 Feb 238.00 (SPY1717B238-X),0.22,0.24,135,86,238.0,0.0964753577877
19197,17 Feb 238.00 (SPY1717B238-Y),0.23,0.24,116,86,238.0,0.0969015515422
20548,17 Mar 220.00 (SPY1717C220),6.79,6.90,120,119,220.0,0.136241547606
20578,17 Mar 222.00 (SPY1717C222),5.56,5.65,107,119,222.0,0.129886287649
20608,17 Mar 224.00 (SPY1717C224),4.44,4.52,232,119,224.0,0.123800184427
20623,17 Mar 225.00 (SPY1717C225),3.92,4.00,412,119,225.0,0.120771849146
20629,17 Mar 225.00 (SPY1717C225-E),3.92,4.01,208,119,225.0,0.120876086867
20633,17 Mar 225.00 (SPY1717C225-O),3.91,4.22,110,119,225.0,0.122958960439
20683,17 Mar 229.00 (SPY1717C229),2.21,2.29,512,119,229.0,0.110072248127
20696,17 Mar 229.00 (SPY1717C229-X),2.21,2.29,367,119,229.0,0.110072248127
20698,17 Mar 230.00 (SPY1717C230),1.87,1.90,118,119,230.0,0.106963271014
20743,17 Mar 233.00 (SPY1717C233),1.11,1.16,120,119,233.0,0.101893665551
20788,17 Mar 236.00 (SPY1717C236),0.65,0.68,500,119,236.0,0.0988201582496
20794,17 Mar 236.00 (SPY1717C236-E),0.64,0.68,500,119,236.0,0.0986118793919
20953,17 Mar 275.00 (SPY1717C275),0.01,0.04,2917,119,275.0,0.146814157427
22003,17 Mar 209.00 (SPY1731C209),15.33,15.55,104,119,209.0,0.181647182651
22258,17 Mar 226.00 (SPY1731C226),3.85,3.94,105,119,226.0,0.126776691631
22363,17 Mar 233.00 (SPY1731C233),1.38,1.43,124,119,233.0,0.110089819489
22377,17 Mar 233.00 (SPY1731C233-Y),1.38,1.43,124,119,233.0,0.110089819489
23338,17 Jun 200.00 (SPY1716F200),24.64,24.91,212,210,200.0,0.210631580357
23593,17 Jun 225.00 (SPY1716F225),6.84,6.92,106,210,225.0,0.143427423586
23818,17 Jun 240.00 (SPY1716F240),1.47,1.52,361,210,240.0,0.114813736387
23824,17 Jun 240.00 (SPY1716F240-E),1.45,1.52,130,210,240.0,0.11456100582
23825,17 Jun 240.00 (SPY1716F240-I),1.45,1.53,141,210,240.0,0.114687448214
23998,17 Jun 300.00 (SPY1716F300),0.01,0.03,7053,210,300.0,0.147011572091
24004,17 Jun 300.00 (SPY1716F300-E),0.0,0.03,898,210,300.0,0.143131331852
25438,17 Jun 235.00 (SPY1730F235),2.96,3.00,160,210,235.0,0.127875670471
25444,17 Jun 235.00 (SPY1730F235-E),2.93,3.00,120,210,235.0,0.127588777761
25513,17 Jun 240.00 (SPY1730F240),1.68,1.72,183,210,240.0,0.119868779162
25519,17 Jun 240.00 (SPY1730F240-E),1.65,1.72,141,210,240.0,0.119506473621
27088,17 Sep 245.00 (SPY1715I245),1.94,2.00,1303,302,245.0,0.123532588652
27092,17 Sep 245.00 (SPY1715I245-A),1.94,2.00,489,302,245.0,0.123532588652
27094,17 Sep 245.00 (SPY1715I245-E),1.92,2.00,488,302,245.0,0.123324706196
27099,17 Sep 245.00 (SPY1715I245-P),1.94,2.00,245,302,245.0,0.123532588652
27718,17 Sep 200.00 (SPY1729I200),26.56,26.89,105,302,200.0,0.217899053781
27728,17 Sep 200.00 (SPY1729I200-O),26.56,26.89,105,302,200.0,0.217899053781
29308,17 Dec 270.00 (SPY1715L270),0.46,0.52,102,394,270.0,0.120965009321
30463,18 Jan 232.00 (SPY1819A232),8.32,8.52,117,425,232.0,0.156092802408
30688,18 Jan 275.00 (SPY1819A275),0.41,0.45,200,425,275.0,0.12197206109
30699,18 Jan 275.00 (SPY1819A275-P),0.41,0.45,200,425,275.0,0.12197206109
35113,18 Dec 270.00 (SPY1821L270),2.82,3.00,101,759,270.0,0.142773132067
