,Calls,Bid,Ask,Vol,Expiration,Strike,Call IV
22708,17 Feb 211.00 (SPY1717B211),8.15,8.20,91,103,211.0,0.159717197852
22710,17 Feb 211.00 (SPY1717B211-4),8.17,8.26,21,103,211.0,0.160616235566
22711,17 Feb 211.00 (SPY1717B211-8),8.16,8.27,50,103,211.0,0.160616235566
22712,17 Feb 211.00 (SPY1717B211-A),8.17,8.25,12,103,211.0,0.16050385862
22714,17 Feb 211.00 (SPY1717B211-E),8.17,8.26,7,103,211.0,0.160616235566
22723,17 Feb 212.00 (SPY1717B212),7.47,7.53,133,103,212.0,0.156124901243
22725,17 Feb 212.00 (SPY1717B212-4),7.48,7.57,10,103,212.0,0.156682966153
22726,17 Feb 212.00 (SPY1717B212-8),7.48,7.57,20,103,212.0,0.156682966153
22727,17 Feb 212.00 (SPY1717B212-A),7.48,7.56,47,103,212.0,0.156571353371
22730,17 Feb 212.00 (SPY1717B212-I),7.47,7.53,43,103,212.0,0.156124901243
22733,17 Feb 212.00 (SPY1717B212-O),7.48,7.57,3,103,212.0,0.156682966153
22735,17 Feb 212.00 (SPY1717B212-S),7.48,7.57,10,103,212.0,0.156682966153
22738,17 Feb 213.00 (SPY1717B213),6.80,6.85,1722,103,213.0,0.152068469913
22739,17 Feb 213.00 (SPY1717B213-3),6.81,6.88,54,103,213.0,0.152513189157
22740,17 Feb 213.00 (SPY1717B213-4),6.82,6.90,385,103,213.0,0.152846729982
22741,17 Feb 213.00 (SPY1717B213-8),6.82,6.90,40,103,213.0,0.152846729982
22742,17 Feb 213.00 (SPY1717B213-A),6.81,6.90,140,103,213.0,0.152735549574
22743,17 Feb 213.00 (SPY1717B213-B),6.81,6.90,24,103,213.0,0.152735549574
22744,17 Feb 213.00 (SPY1717B213-E),6.81,6.90,102,103,213.0,0.152735549574
22745,17 Feb 213.00 (SPY1717B213-I),6.80,6.87,512,103,213.0,0.15229082927
22748,17 Feb 213.00 (SPY1717B213-O),6.81,6.90,6,103,213.0,0.152735549574
22749,17 Feb 213.00 (SPY1717B213-P),6.82,6.90,358,103,213.0,0.152846729982
22751,17 Feb 213.00 (SPY1717B213-X),6.82,6.90,100,103,213.0,0.152846729982
22753,17 Feb 214.00 (SPY1717B214),6.17,6.22,14,103,214.0,0.148516830255
22756,17 Feb 214.00 (SPY1717B214-8),6.18,6.27,3,103,214.0,0.149183575892
22758,17 Feb 214.00 (SPY1717B214-B),6.16,6.27,3,103,214.0,0.148961328075
22764,17 Feb 214.00 (SPY1717B214-P),6.18,6.27,7,103,214.0,0.149183575892
22768,17 Feb 215.00 (SPY1717B215),5.55,5.59,418,103,215.0,0.144544327805
22770,17 Feb 215.00 (SPY1717B215-4),5.56,5.64,19,103,215.0,0.145213333698
22771,17 Feb 215.00 (SPY1717B215-8),5.56,5.64,62,103,215.0,0.145213333698
22772,17 Feb 215.00 (SPY1717B215-A),5.56,5.64,61,103,215.0,0.145213333698
22773,17 Feb 215.00 (SPY1717B215-B),5.52,5.61,15,103,215.0,0.144432822666
22774,17 Feb 215.00 (SPY1717B215-E),5.56,5.64,112,103,215.0,0.145213333698
22775,17 Feb 215.00 (SPY1717B215-I),5.55,5.62,20,103,215.0,0.144878836078
22779,17 Feb 215.00 (SPY1717B215-P),5.56,5.64,52,103,215.0,0.145213333698
22781,17 Feb 215.00 (SPY1717B215-X),5.56,5.64,10,103,215.0,0.145213333698
22782,17 Feb 215.00 (SPY1717B215-Y),5.56,5.64,67,103,215.0,0.145213333698
22783,17 Feb 216.00 (SPY1717B216),4.96,5.01,14,103,216.0,0.140893224739
22789,17 Feb 216.00 (SPY1717B216-E),4.97,5.04,8,103,216.0,0.141342732122
22794,17 Feb 216.00 (SPY1717B216-P),4.97,5.04,5,103,216.0,0.141342732122
22798,17 Feb 217.00 (SPY1717B217),4.40,4.44,83,103,217.0,0.137078665552
22805,17 Feb 217.00 (SPY1717B217-I),4.41,4.47,12,103,217.0,0.137534031061
22809,17 Feb 217.00 (SPY1717B217-P),4.41,4.47,5,103,217.0,0.137534031061
22810,17 Feb 217.00 (SPY1717B217-S),4.41,4.48,5,103,217.0,0.137647857165
22811,17 Feb 217.00 (SPY1717B217-X),4.41,4.47,60,103,217.0,0.137534031061
22813,17 Feb 218.00 (SPY1717B218),3.87,3.91,5780,103,218.0,0.133400834327
22815,17 Feb 218.00 (SPY1717B218-4),3.87,3.95,132,103,218.0,0.133864811691
22816,17 Feb 218.00 (SPY1717B218-8),3.88,3.95,24,103,218.0,0.133980779148
22817,17 Feb 218.00 (SPY1717B218-A),3.87,3.94,509,103,218.0,0.133748833511
22818,17 Feb 218.00 (SPY1717B218-B),3.88,3.94,10,103,218.0,0.133864811691
22819,17 Feb 218.00 (SPY1717B218-E),3.87,3.94,1831,103,218.0,0.133748833511
22820,17 Feb 218.00 (SPY1717B218-I),3.87,3.93,673,103,218.0,0.133632844577
22823,17 Feb 218.00 (SPY1717B218-O),3.88,3.94,182,103,218.0,0.133864811691
22824,17 Feb 218.00 (SPY1717B218-P),3.88,3.94,1007,103,218.0,0.133864811691
22826,17 Feb 218.00 (SPY1717B218-X),3.87,3.94,663,103,218.0,0.133748833511
22827,17 Feb 218.00 (SPY1717B218-Y),3.87,3.94,749,103,218.0,0.133748833511
22828,17 Feb 219.00 (SPY1717B219),3.37,3.40,379,103,219.0,0.129589782614
22832,17 Feb 219.00 (SPY1717B219-A),3.37,3.44,262,103,219.0,0.130065784759
22835,17 Feb 219.00 (SPY1717B219-I),3.37,3.43,10,103,219.0,0.129946810865
22839,17 Feb 219.00 (SPY1717B219-P),3.38,3.43,5,103,219.0,0.130065784759
22841,17 Feb 219.00 (SPY1717B219-X),3.37,3.44,102,103,219.0,0.130065784759
22843,17 Feb 220.00 (SPY1717B220),2.91,2.94,164,103,220.0,0.126083873558
22845,17 Feb 220.00 (SPY1717B220-4),2.91,2.97,5,103,220.0,0.126452848096
22846,17 Feb 220.00 (SPY1717B220-8),2.91,2.97,23,103,220.0,0.126452848096
22847,17 Feb 220.00 (SPY1717B220-A),2.91,2.96,3,103,220.0,0.12632988456
22850,17 Feb 220.00 (SPY1717B220-I),2.91,2.96,12,103,220.0,0.12632988456
22853,17 Feb 220.00 (SPY1717B220-O),2.91,2.97,4,103,220.0,0.126452848096
22854,17 Feb 220.00 (SPY1717B220-P),2.91,2.96,9,103,220.0,0.12632988456
22856,17 Feb 220.00 (SPY1717B220-X),2.91,2.96,86,103,220.0,0.12632988456
22857,17 Feb 220.00 (SPY1717B220-Y),2.91,2.95,19,103,220.0,0.126206893079
22858,17 Feb 221.00 (SPY1717B221),2.48,2.52,325,103,221.0,0.122622822497
22859,17 Feb 221.00 (SPY1717B221-3),2.48,2.57,3,103,221.0,0.123263586601
22864,17 Feb 221.00 (SPY1717B221-E),2.48,2.54,51,103,221.0,0.122879256672
22865,17 Feb 221.00 (SPY1717B221-I),2.48,2.53,166,103,221.0,0.122751061115
22866,17 Feb 221.00 (SPY1717B221-J),2.48,2.59,90,103,221.0,0.123519594226
22869,17 Feb 221.00 (SPY1717B221-P),2.48,2.52,6,103,221.0,0.122622822497
22873,17 Feb 222.00 (SPY1717B222),2.09,2.12,130,103,222.0,0.119045000976
22875,17 Feb 222.00 (SPY1717B222-4),2.09,2.14,125,103,222.0,0.119315063624
22884,17 Feb 222.00 (SPY1717B222-P),2.09,2.13,5,103,222.0,0.119180065173
22888,17 Feb 223.00 (SPY1717B223),1.74,1.77,108,103,223.0,0.115730693407
22890,17 Feb 223.00 (SPY1717B223-4),1.74,1.80,5,103,223.0,0.116161610403
22895,17 Feb 223.00 (SPY1717B223-I),1.74,1.78,56,103,223.0,0.115874431772
22899,17 Feb 223.00 (SPY1717B223-P),1.74,1.77,5,103,223.0,0.115730693407
22901,17 Feb 223.00 (SPY1717B223-X),1.74,1.78,42,103,223.0,0.115874431772
22903,17 Feb 224.00 (SPY1717B224),1.43,1.46,97,103,224.0,0.112561834167
22909,17 Feb 224.00 (SPY1717B224-E),1.43,1.48,19,103,224.0,0.1128712496
22910,17 Feb 224.00 (SPY1717B224-I),1.43,1.48,3,103,224.0,0.1128712496
22914,17 Feb 224.00 (SPY1717B224-P),1.43,1.46,5,103,224.0,0.112561834167
22916,17 Feb 224.00 (SPY1717B224-X),1.43,1.46,70,103,224.0,0.112561834167
22918,17 Feb 225.00 (SPY1717B225),1.16,1.18,177,103,225.0,0.109402128913
22920,17 Feb 225.00 (SPY1717B225-4),1.16,1.21,50,103,225.0,0.109908512208
22921,17 Feb 225.00 (SPY1717B225-8),1.16,1.21,13,103,225.0,0.109908512208
22922,17 Feb 225.00 (SPY1717B225-A),1.16,1.23,13,103,225.0,0.110244954908
22925,17 Feb 225.00 (SPY1717B225-I),1.16,1.21,56,103,225.0,0.109908512208
22928,17 Feb 225.00 (SPY1717B225-O),1.16,1.19,30,103,225.0,0.109571154828
22929,17 Feb 225.00 (SPY1717B225-P),1.16,1.19,8,103,225.0,0.109571154828
22932,17 Feb 225.00 (SPY1717B225-Y),1.16,1.21,4,103,225.0,0.109908512208
22933,17 Feb 226.00 (SPY1717B226),0.93,0.97,276,103,226.0,0.107013408312
22935,17 Feb 226.00 (SPY1717B226-4),0.92,0.98,20,103,226.0,0.107013408312
22936,17 Feb 226.00 (SPY1717B226-8),0.92,0.97,20,103,226.0,0.106826963471
22939,17 Feb 226.00 (SPY1717B226-E),0.92,0.98,50,103,226.0,0.107013408312
22940,17 Feb 226.00 (SPY1717B226-I),0.92,0.98,182,103,226.0,0.107013408312
22944,17 Feb 226.00 (SPY1717B226-P),0.92,0.97,4,103,226.0,0.106826963471
22948,17 Feb 227.00 (SPY1717B227),0.74,0.78,432,103,227.0,0.104662715426
22951,17 Feb 227.00 (SPY1717B227-8),0.73,0.78,34,103,227.0,0.104454394616
22952,17 Feb 227.00 (SPY1717B227-A),0.73,0.78,49,103,227.0,0.104454394616
22953,17 Feb 227.00 (SPY1717B227-B),0.73,0.89,25,103,227.0,0.106716931941
22954,17 Feb 227.00 (SPY1717B227-E),0.73,0.78,105,103,227.0,0.104454394616
22955,17 Feb 227.00 (SPY1717B227-I),0.73,0.79,104,103,227.0,0.104662715426
22959,17 Feb 227.00 (SPY1717B227-P),0.73,0.78,39,103,227.0,0.104454394616
22961,17 Feb 227.00 (SPY1717B227-X),0.73,0.78,9,103,227.0,0.104454394616
22962,17 Feb 227.00 (SPY1717B227-Y),0.73,0.79,67,103,227.0,0.104662715426
22963,17 Feb 228.00 (SPY1717B228),0.59,0.62,711,103,228.0,0.102666917464
22969,17 Feb 228.00 (SPY1717B228-E),0.58,0.62,225,103,228.0,0.102431636281
22974,17 Feb 228.00 (SPY1717B228-P),0.59,0.62,361,103,228.0,0.102666917464
22977,17 Feb 228.00 (SPY1717B228-Y),0.58,0.62,125,103,228.0,0.102431636281
22978,17 Feb 229.00 (SPY1717B229),0.47,0.49,20,103,229.0,0.101005513516
22984,17 Feb 229.00 (SPY1717B229-E),0.46,0.51,15,103,229.0,0.101272540133
22989,17 Feb 229.00 (SPY1717B229-P),0.47,0.50,5,103,229.0,0.101272540133
22993,17 Feb 230.00 (SPY1717B230),0.37,0.40,867,103,230.0,0.0999518969853
22994,17 Feb 230.00 (SPY1717B230-3),0.37,0.41,298,103,230.0,0.1002566041
22995,17 Feb 230.00 (SPY1717B230-4),0.37,0.42,130,103,230.0,0.10055939055
22997,17 Feb 230.00 (SPY1717B230-A),0.37,0.44,34,103,230.0,0.101159364256
22999,17 Feb 230.00 (SPY1717B230-E),0.36,0.42,140,103,230.0,0.1002566041
23002,17 Feb 230.00 (SPY1717B230-K),0.0,5.00,68,103,230.0,0.179595533022
23003,17 Feb 230.00 (SPY1717B230-O),0.37,0.40,182,103,230.0,0.0999518969853
23004,17 Feb 230.00 (SPY1717B230-P),0.37,0.42,5,103,230.0,0.10055939055
23006,17 Feb 230.00 (SPY1717B230-X),0.37,0.41,10,103,230.0,0.1002566041
23008,17 Feb 231.00 (SPY1717B231),0.30,0.34,4,103,231.0,0.099919933736
23019,17 Feb 231.00 (SPY1717B231-P),0.30,0.34,3,103,231.0,0.099919933736
23023,17 Feb 232.00 (SPY1717B232),0.24,0.28,6,103,232.0,0.0995134797434
23034,17 Feb 232.00 (SPY1717B232-P),0.24,0.28,6,103,232.0,0.0995134797434
23038,17 Feb 233.00 (SPY1717B233),0.20,0.23,6,103,233.0,0.0995814148663
23049,17 Feb 233.00 (SPY1717B233-P),0.20,0.24,5,103,233.0,0.100028969914
23053,17 Feb 234.00 (SPY1717B234),0.17,0.20,4,103,234.0,0.100456779896
23064,17 Feb 234.00 (SPY1717B234-P),0.17,0.20,4,103,234.0,0.100456779896
23068,17 Feb 235.00 (SPY1717B235),0.14,0.17,23,103,235.0,0.100852591508
23072,17 Feb 235.00 (SPY1717B235-A),0.14,0.17,20,103,235.0,0.100852591508
23079,17 Feb 235.00 (SPY1717B235-P),0.14,0.17,3,103,235.0,0.100852591508
23083,17 Feb 236.00 (SPY1717B236),0.13,0.15,13,103,236.0,0.102574456004
23089,17 Feb 236.00 (SPY1717B236-E),0.11,0.15,10,103,236.0,0.101298775668
23094,17 Feb 236.00 (SPY1717B236-P),0.13,0.15,3,103,236.0,0.102574456004
23098,17 Feb 237.00 (SPY1717B237),0.10,0.13,4,103,237.0,0.102645011638
23109,17 Feb 237.00 (SPY1717B237-P),0.10,0.14,4,103,237.0,0.103356288762
23143,17 Feb 240.00 (SPY1717B240),0.07,0.10,1497,103,240.0,0.107516818014
23144,17 Feb 240.00 (SPY1717B240-3),0.07,0.10,19,103,240.0,0.107516818014
23145,17 Feb 240.00 (SPY1717B240-4),0.07,0.10,682,103,240.0,0.107516818014
23146,17 Feb 240.00 (SPY1717B240-8),0.07,0.10,20,103,240.0,0.107516818014
23153,17 Feb 240.00 (SPY1717B240-O),0.07,0.10,277,103,240.0,0.107516818014
23156,17 Feb 240.00 (SPY1717B240-X),0.07,0.10,283,103,240.0,0.107516818014
23157,17 Feb 240.00 (SPY1717B240-Y),0.07,0.10,216,103,240.0,0.107516818014
23863,17 Mar 180.00 (SPY1717C180),35.07,35.35,50,136,180.0,0.274483376005
23866,17 Mar 180.00 (SPY1717C180-8),35.07,35.36,50,136,180.0,0.274656409346
24013,17 Mar 190.00 (SPY1717C190),25.89,26.12,51,136,190.0,0.233772233521
24016,17 Mar 190.00 (SPY1717C190-8),25.89,26.12,50,136,190.0,0.233772233521
24163,17 Mar 200.00 (SPY1717C200),17.27,17.49,13,136,200.0,0.197465055375
24169,17 Mar 200.00 (SPY1717C200-E),17.27,17.49,10,136,200.0,0.197465055375
24178,17 Mar 201.00 (SPY1717C201),16.47,16.63,10,136,201.0,0.193721797399
24184,17 Mar 201.00 (SPY1717C201-E),16.46,16.64,10,136,201.0,0.193721797399
24238,17 Mar 205.00 (SPY1717C205),13.32,13.47,55,136,205.0,0.180276324696
24243,17 Mar 205.00 (SPY1717C205-B),13.32,13.47,50,136,205.0,0.180276324696
24249,17 Mar 205.00 (SPY1717C205-P),13.32,13.47,5,136,205.0,0.180276324696
24268,17 Mar 207.00 (SPY1717C207),11.84,11.91,69,136,207.0,0.173339526386
24272,17 Mar 207.00 (SPY1717C207-A),11.84,11.94,69,136,207.0,0.173644132004
24283,17 Mar 208.00 (SPY1717C208),11.10,11.18,200,136,208.0,0.16998210822
24289,17 Mar 208.00 (SPY1717C208-E),11.10,11.22,198,136,208.0,0.17038339374
24313,17 Mar 210.00 (SPY1717C210),9.67,9.74,32,136,210.0,0.163095342959
24317,17 Mar 210.00 (SPY1717C210-A),9.67,9.76,26,136,210.0,0.163292138689
24324,17 Mar 210.00 (SPY1717C210-P),9.67,9.75,3,136,210.0,0.163193741196
24328,17 Mar 211.00 (SPY1717C211),8.98,9.05,201,136,211.0,0.159726495221
24334,17 Mar 211.00 (SPY1717C211-E),8.98,9.06,198,136,211.0,0.159824205346
24343,17 Mar 212.00 (SPY1717C212),8.30,8.36,7,136,212.0,0.156119810724
24353,17 Mar 212.00 (SPY1717C212-O),8.30,8.39,4,136,212.0,0.156411499247
24358,17 Mar 213.00 (SPY1717C213),7.65,7.74,2221,136,213.0,0.153128586243
24361,17 Mar 213.00 (SPY1717C213-8),7.64,7.74,236,136,213.0,0.153031607823
24362,17 Mar 213.00 (SPY1717C213-A),7.64,7.74,40,136,213.0,0.153031607823
24364,17 Mar 213.00 (SPY1717C213-E),7.64,7.74,194,136,213.0,0.153031607823
24369,17 Mar 213.00 (SPY1717C213-P),7.65,7.74,1604,136,213.0,0.153128586243
24371,17 Mar 213.00 (SPY1717C213-X),7.65,7.74,143,136,213.0,0.153128586243
24373,17 Mar 214.00 (SPY1717C214),7.02,7.10,39,136,214.0,0.149758788486
24375,17 Mar 214.00 (SPY1717C214-4),7.01,7.10,4,136,214.0,0.14966180605
24377,17 Mar 214.00 (SPY1717C214-A),7.01,7.10,5,136,214.0,0.14966180605
24378,17 Mar 214.00 (SPY1717C214-B),7.02,7.10,4,136,214.0,0.149758788486
24379,17 Mar 214.00 (SPY1717C214-E),7.01,7.11,6,136,214.0,0.149758788486
24380,17 Mar 214.00 (SPY1717C214-I),7.01,7.07,10,136,214.0,0.149370857524
24383,17 Mar 214.00 (SPY1717C214-O),7.01,7.08,6,136,214.0,0.14946784057
24386,17 Mar 214.00 (SPY1717C214-X),6.99,7.10,3,136,214.0,0.14946784057
24388,17 Mar 215.00 (SPY1717C215),6.40,6.46,3666,136,215.0,0.146084070821
24389,17 Mar 215.00 (SPY1717C215-3),4.68,8.19,111,136,215.0,0.146181346392
24390,17 Mar 215.00 (SPY1717C215-4),6.39,6.49,117,136,215.0,0.146278621049
24391,17 Mar 215.00 (SPY1717C215-8),6.39,6.49,13,136,215.0,0.146278621049
24392,17 Mar 215.00 (SPY1717C215-A),6.39,6.47,703,136,215.0,0.146084070821
24393,17 Mar 215.00 (SPY1717C215-B),4.00,8.68,67,136,215.0,0.144332951922
24394,17 Mar 215.00 (SPY1717C215-E),6.39,6.47,1228,136,215.0,0.146084070821
24395,17 Mar 215.00 (SPY1717C215-I),6.39,6.46,136,136,215.0,0.145986794335
24396,17 Mar 215.00 (SPY1717C215-J),6.38,6.47,255,136,215.0,0.145986794335
24397,17 Mar 215.00 (SPY1717C215-K),4.00,7.97,14,136,215.0,0.13742260709
24398,17 Mar 215.00 (SPY1717C215-O),6.40,6.47,112,136,215.0,0.146181346392
24399,17 Mar 215.00 (SPY1717C215-P),6.40,6.48,403,136,215.0,0.146278621049
24400,17 Mar 215.00 (SPY1717C215-S),6.36,6.49,82,136,215.0,0.145986794335
24401,17 Mar 215.00 (SPY1717C215-X),6.38,6.49,100,136,215.0,0.146181346392
24402,17 Mar 215.00 (SPY1717C215-Y),6.37,6.48,325,136,215.0,0.145986794335
24418,17 Mar 217.00 (SPY1717C217),5.25,5.30,34,136,217.0,0.139469752692
24430,17 Mar 217.00 (SPY1717C217-S),5.09,5.33,28,136,217.0,0.13818386252
24433,17 Mar 218.00 (SPY1717C218),4.71,4.76,128,136,218.0,0.136190743053
24435,17 Mar 218.00 (SPY1717C218-4),4.71,4.80,30,136,218.0,0.136591942586
24436,17 Mar 218.00 (SPY1717C218-8),4.71,4.79,6,136,218.0,0.136491652621
24446,17 Mar 218.00 (SPY1717C218-X),4.71,4.79,91,136,218.0,0.136491652621
24448,17 Mar 219.00 (SPY1717C219),4.19,4.25,34,136,219.0,0.132896716372
24450,17 Mar 219.00 (SPY1717C219-4),4.19,4.28,7,136,219.0,0.133203403826
24453,17 Mar 219.00 (SPY1717C219-B),4.17,4.24,8,136,219.0,0.132589934843
24454,17 Mar 219.00 (SPY1717C219-E),4.19,4.26,8,136,219.0,0.132998955941
24459,17 Mar 219.00 (SPY1717C219-P),4.19,4.27,8,136,219.0,0.133101185083
24460,17 Mar 219.00 (SPY1717C219-S),4.13,4.28,3,136,219.0,0.132589934843
24463,17 Mar 220.00 (SPY1717C220),3.71,3.76,215,136,220.0,0.129664824667
24465,17 Mar 220.00 (SPY1717C220-4),3.70,3.79,20,136,220.0,0.129874327803
24466,17 Mar 220.00 (SPY1717C220-8),3.71,3.78,7,136,220.0,0.129874327803
24468,17 Mar 220.00 (SPY1717C220-B),3.71,3.77,15,136,220.0,0.1297695841
24469,17 Mar 220.00 (SPY1717C220-E),3.71,3.77,33,136,220.0,0.1297695841
24470,17 Mar 220.00 (SPY1717C220-I),3.70,3.76,4,136,220.0,0.12956004946
24471,17 Mar 220.00 (SPY1717C220-J),3.68,3.79,100,136,220.0,0.129664824667
24473,17 Mar 220.00 (SPY1717C220-O),3.71,3.78,25,136,220.0,0.129874327803
24475,17 Mar 220.00 (SPY1717C220-S),3.65,3.79,10,136,220.0,0.129350451551
24478,17 Mar 221.00 (SPY1717C221),3.25,3.30,3,136,221.0,0.126365992393
24508,17 Mar 223.00 (SPY1717C223),2.42,2.47,5,136,223.0,0.119781040727
24511,17 Mar 223.00 (SPY1717C223-8),2.42,2.50,3,136,223.0,0.120132843095
24523,17 Mar 224.00 (SPY1717C224),2.10,2.12,250,136,224.0,0.117311529744
24525,17 Mar 224.00 (SPY1717C224-4),2.05,2.13,20,136,224.0,0.116817271107
24526,17 Mar 224.00 (SPY1717C224-8),2.06,2.13,20,136,224.0,0.11694094058
24527,17 Mar 224.00 (SPY1717C224-A),2.06,2.12,3,136,224.0,0.116817271107
24528,17 Mar 224.00 (SPY1717C224-B),1.89,2.26,30,136,224.0,0.116445839186
24530,17 Mar 224.00 (SPY1717C224-I),2.00,2.12,81,136,224.0,0.116073765537
24533,17 Mar 224.00 (SPY1717C224-O),2.06,2.13,4,136,224.0,0.11694094058
24534,17 Mar 224.00 (SPY1717C224-P),2.10,2.12,92,136,224.0,0.117311529744
24538,17 Mar 225.00 (SPY1717C225),1.75,1.79,911,136,225.0,0.113969469435
24540,17 Mar 225.00 (SPY1717C225-4),1.75,1.81,7,136,225.0,0.11423239105
24541,17 Mar 225.00 (SPY1717C225-8),1.75,1.81,7,136,225.0,0.11423239105
24542,17 Mar 225.00 (SPY1717C225-A),1.75,1.80,91,136,225.0,0.114100980486
24543,17 Mar 225.00 (SPY1717C225-B),1.75,1.86,48,136,225.0,0.114887953918
24544,17 Mar 225.00 (SPY1717C225-E),1.75,1.81,97,136,225.0,0.11423239105
24545,17 Mar 225.00 (SPY1717C225-I),1.75,1.87,96,136,225.0,0.115018771922
24548,17 Mar 225.00 (SPY1717C225-O),1.75,1.82,16,136,225.0,0.114363701626
24549,17 Mar 225.00 (SPY1717C225-P),1.75,1.79,274,136,225.0,0.113969469435
24551,17 Mar 225.00 (SPY1717C225-X),1.75,1.80,273,136,225.0,0.114100980486
24553,17 Mar 226.00 (SPY1717C226),1.47,1.52,7,136,226.0,0.111537737962
24560,17 Mar 226.00 (SPY1717C226-I),1.47,1.59,4,136,226.0,0.112520865543
24564,17 Mar 226.00 (SPY1717C226-P),1.47,1.52,3,136,226.0,0.111537737962
24568,17 Mar 227.00 (SPY1717C227),1.25,1.26,5,136,227.0,0.109322068198
24574,17 Mar 227.00 (SPY1717C227-E),1.22,1.27,4,136,227.0,0.109017145362
24613,17 Mar 230.00 (SPY1717C230),0.69,0.72,65,136,230.0,0.103348279678
24615,17 Mar 230.00 (SPY1717C230-4),0.69,0.73,10,136,230.0,0.103551262067
24619,17 Mar 230.00 (SPY1717C230-E),0.68,0.74,18,136,230.0,0.103551262067
24620,17 Mar 230.00 (SPY1717C230-I),0.69,0.81,17,136,230.0,0.105153558219
24624,17 Mar 230.00 (SPY1717C230-P),0.69,0.72,14,136,230.0,0.103348279678
24626,17 Mar 230.00 (SPY1717C230-X),0.69,0.72,6,136,230.0,0.103348279678
24628,17 Mar 231.00 (SPY1717C231),0.56,0.61,101,136,231.0,0.102186574863
24636,17 Mar 231.00 (SPY1717C231-J),0.0,0.61,100,136,231.0,0.0875737003908
24658,17 Mar 233.00 (SPY1717C233),0.39,0.43,14,136,233.0,0.100897484973
24666,17 Mar 233.00 (SPY1717C233-J),0.0,0.43,13,136,233.0,0.0880947126278
24688,17 Mar 235.00 (SPY1717C235),0.27,0.30,913,136,235.0,0.0999707845453
24689,17 Mar 235.00 (SPY1717C235-3),0.27,0.31,7,136,235.0,0.100324897002
24690,17 Mar 235.00 (SPY1717C235-4),0.27,2.04,10,136,235.0,0.141034028144
24692,17 Mar 235.00 (SPY1717C235-A),0.08,1.58,73,136,235.0,0.128409558772
24694,17 Mar 235.00 (SPY1717C235-E),0.26,0.30,93,136,235.0,0.0996132540311
24695,17 Mar 235.00 (SPY1717C235-I),0.27,0.30,40,136,235.0,0.0999707845453
24698,17 Mar 235.00 (SPY1717C235-O),0.26,0.42,467,136,235.0,0.103697930986
24699,17 Mar 235.00 (SPY1717C235-P),0.27,0.31,195,136,235.0,0.100324897002
24700,17 Mar 235.00 (SPY1717C235-S),0.27,2.16,5,136,235.0,0.143194077108
24701,17 Mar 235.00 (SPY1717C235-X),0.27,0.32,23,136,235.0,0.10067569121
24778,17 Mar 245.00 (SPY1717C245),0.06,0.10,346,136,245.0,0.107329691475
24780,17 Mar 245.00 (SPY1717C245-4),0.0,0.10,330,136,245.0,0.100752139725
24783,17 Mar 245.00 (SPY1717C245-B),0.0,0.10,4,136,245.0,0.100752139725
24785,17 Mar 245.00 (SPY1717C245-I),0.06,0.10,9,136,245.0,0.107329691475
24793,17 Mar 250.00 (SPY1717C250),0.03,0.07,20,136,250.0,0.113021252098
24797,17 Mar 250.00 (SPY1717C250-A),0.03,0.07,20,136,250.0,0.113021252098
24838,17 Mar 265.00 (SPY1717C265),0.0,0.03,468,136,265.0,0.129681530925
24842,17 Mar 265.00 (SPY1717C265-A),0.0,0.03,406,136,265.0,0.129681530925
24844,17 Mar 265.00 (SPY1717C265-E),0.0,0.03,62,136,265.0,0.129681530925
24853,17 Mar 270.00 (SPY1717C270),0.0,0.02,167,136,270.0,0.134301289536
24857,17 Mar 270.00 (SPY1717C270-A),0.0,0.02,87,136,270.0,0.134301289536
24859,17 Mar 270.00 (SPY1717C270-E),0.0,0.02,80,136,270.0,0.134301289536
25903,17 Mar 208.00 (SPY1731C208),11.43,11.52,105,136,208.0,0.176698702545
25904,17 Mar 208.00 (SPY1731C208-3),11.43,11.52,10,136,208.0,0.176698702545
25913,17 Mar 208.00 (SPY1731C208-O),11.43,11.54,15,136,208.0,0.176899043103
25914,17 Mar 208.00 (SPY1731C208-P),11.43,11.54,80,136,208.0,0.176899043103
25948,17 Mar 211.00 (SPY1731C211),9.32,9.45,4,136,211.0,0.166956530411
25958,17 Mar 211.00 (SPY1731C211-O),9.32,9.53,4,136,211.0,0.167738099364
25993,17 Mar 214.00 (SPY1731C214),7.36,7.45,7,136,214.0,0.156450127458
26000,17 Mar 214.00 (SPY1731C214-I),7.36,7.48,4,136,214.0,0.156741036937
26008,17 Mar 215.00 (SPY1731C215),6.74,6.84,13,136,215.0,0.153085702895
26010,17 Mar 215.00 (SPY1731C215-4),6.74,6.85,8,136,215.0,0.153182917987
26015,17 Mar 215.00 (SPY1731C215-I),6.74,6.85,4,136,215.0,0.153182917987
26053,17 Mar 218.00 (SPY1731C218),5.03,5.13,501,136,218.0,0.143097348493
26066,17 Mar 218.00 (SPY1731C218-X),5.03,5.15,500,136,218.0,0.143297116565
26068,17 Mar 219.00 (SPY1731C219),4.52,4.62,82,136,219.0,0.140029678744
26081,17 Mar 219.00 (SPY1731C219-X),4.52,4.64,80,136,219.0,0.140232808134
26083,17 Mar 220.00 (SPY1731C220),4.02,4.13,37,136,220.0,0.136754668643
26085,17 Mar 220.00 (SPY1731C220-4),4.02,4.13,5,136,220.0,0.136754668643
26090,17 Mar 220.00 (SPY1731C220-I),4.02,4.13,10,136,220.0,0.136754668643
