,Puts,Bid,Ask,Vol,Expiration,Strike,Put IV
22753,17 Feb 214.00 (SPY1717N214),6.76,6.86,80,103,214.0,0.139238999122
22755,17 Feb 214.00 (SPY1717N214-4),6.76,6.86,13,103,214.0,0.139238999122
22758,17 Feb 214.00 (SPY1717N214-B),6.76,6.90,12,103,214.0,0.139683570135
22759,17 Feb 214.00 (SPY1717N214-E),6.76,6.86,11,103,214.0,0.139238999122
22760,17 Feb 214.00 (SPY1717N214-I),6.75,6.87,10,103,214.0,0.139238999122
22764,17 Feb 214.00 (SPY1717N214-P),6.76,6.88,10,103,214.0,0.139461285145
22767,17 Feb 214.00 (SPY1717N214-Y),6.76,6.86,22,103,214.0,0.139238999122
22768,17 Feb 215.00 (SPY1717N215),7.14,7.25,10205,103,215.0,0.135517168781
22770,17 Feb 215.00 (SPY1717N215-4),7.14,7.26,3,103,215.0,0.135628780465
22771,17 Feb 215.00 (SPY1717N215-8),7.12,7.25,3,103,215.0,0.135293940951
22772,17 Feb 215.00 (SPY1717N215-A),7.14,7.25,3,103,215.0,0.135517168781
22774,17 Feb 215.00 (SPY1717N215-E),7.14,7.25,100,103,215.0,0.135517168781
22775,17 Feb 215.00 (SPY1717N215-I),7.14,7.27,42,103,215.0,0.135740390668
22778,17 Feb 215.00 (SPY1717N215-O),7.14,7.26,52,103,215.0,0.135628780465
22781,17 Feb 215.00 (SPY1717N215-X),7.14,7.26,10000,103,215.0,0.135628780465
22783,17 Feb 216.00 (SPY1717N216),7.56,7.67,20,103,216.0,0.131964504851
22785,17 Feb 216.00 (SPY1717N216-4),7.54,7.67,10,103,216.0,0.131739187802
22786,17 Feb 216.00 (SPY1717N216-8),7.53,7.67,10,103,216.0,0.13162652355
22798,17 Feb 217.00 (SPY1717N217),8.00,8.12,30,103,217.0,0.128316027334
22808,17 Feb 217.00 (SPY1717N217-O),7.99,8.12,7,103,217.0,0.128201643711
22809,17 Feb 217.00 (SPY1717N217-P),7.99,8.14,18,103,217.0,0.128430403345
22843,17 Feb 220.00 (SPY1717N220),9.53,9.65,26,103,220.0,0.11738381527
22845,17 Feb 220.00 (SPY1717N220-4),9.53,9.66,4,103,220.0,0.11750906847
22854,17 Feb 220.00 (SPY1717N220-P),9.51,9.69,20,103,220.0,0.117634285617
22993,17 Feb 230.00 (SPY1717N230),17.03,17.33,10,103,230.0,0.0861070811658
23006,17 Feb 230.00 (SPY1717N230-X),17.01,17.33,10,103,230.0,0.0852134572045
23353,17 Feb 310.00 (SPY1717N310),96.61,96.98,56,103,310.0,0.258364297518
23359,17 Feb 310.00 (SPY1717N310-E),96.64,97.01,56,103,310.0,0.276473663522
23368,17 Feb 315.00 (SPY1717N315),101.63,102.00,14,103,315.0,0.288679649334
23374,17 Feb 315.00 (SPY1717N315-E),101.63,102.00,14,103,315.0,0.288679649334
23578,17 Mar 115.00 (SPY1717O115),0.09,0.12,50,136,115.0,0.418063850568
23584,17 Mar 115.00 (SPY1717O115-E),0.09,0.12,50,136,115.0,0.418063850568
23608,17 Mar 125.00 (SPY1717O125),0.14,0.17,10,136,125.0,0.384554746755
23613,17 Mar 125.00 (SPY1717O125-B),0.12,0.33,10,136,125.0,0.404770762018
23623,17 Mar 130.00 (SPY1717O130),0.17,0.21,5,136,130.0,0.368958408611
23626,17 Mar 130.00 (SPY1717O130-8),0.17,0.21,5,136,130.0,0.368958408611
23668,17 Mar 145.00 (SPY1717O145),0.33,0.37,9,136,145.0,0.324280140261
23679,17 Mar 145.00 (SPY1717O145-P),0.33,0.37,9,136,145.0,0.324280140261
23683,17 Mar 150.00 (SPY1717O150),0.42,0.45,6,136,150.0,0.310649231743
23694,17 Mar 150.00 (SPY1717O150-P),0.41,0.45,6,136,150.0,0.310018399882
23698,17 Mar 155.00 (SPY1717O155),0.54,0.56,13,136,155.0,0.298179647494
23705,17 Mar 155.00 (SPY1717O155-I),0.49,0.56,10,136,155.0,0.295575213781
23709,17 Mar 155.00 (SPY1717O155-P),0.54,0.56,3,136,155.0,0.298179647494
23713,17 Mar 160.00 (SPY1717O160),0.66,0.69,5,136,160.0,0.284182027138
23724,17 Mar 160.00 (SPY1717O160-P),0.65,0.70,5,136,160.0,0.284182027138
23728,17 Mar 165.00 (SPY1717O165),0.84,0.86,16,136,165.0,0.271772522449
23731,17 Mar 165.00 (SPY1717O165-8),0.81,0.86,10,136,165.0,0.270704200965
23738,17 Mar 165.00 (SPY1717O165-O),0.80,0.86,5,136,165.0,0.270345891855
23743,17 Mar 170.00 (SPY1717O170),1.05,1.08,81,136,170.0,0.259141769496
23745,17 Mar 170.00 (SPY1717O170-4),1.01,1.08,5,136,170.0,0.257955867366
23746,17 Mar 170.00 (SPY1717O170-8),1.02,1.08,10,136,170.0,0.258253365343
23749,17 Mar 170.00 (SPY1717O170-E),1.02,1.08,3,136,170.0,0.258253365343
23753,17 Mar 170.00 (SPY1717O170-O),1.01,1.08,12,136,170.0,0.257955867366
23755,17 Mar 170.00 (SPY1717O170-S),0.0,1.23,39,136,170.0,0.228952125947
23756,17 Mar 170.00 (SPY1717O170-X),1.02,1.08,10,136,170.0,0.258253365343
23758,17 Mar 173.00 (SPY1717O173),1.19,1.23,3,136,173.0,0.251080265652
23769,17 Mar 173.00 (SPY1717O173-P),1.17,1.23,3,136,173.0,0.250547166388
23773,17 Mar 174.00 (SPY1717O174),1.24,1.28,4,136,174.0,0.248252423151
23784,17 Mar 174.00 (SPY1717O174-P),1.23,1.28,4,136,174.0,0.247994847382
23788,17 Mar 175.00 (SPY1717O175),1.30,1.34,69,136,175.0,0.245812230835
23794,17 Mar 175.00 (SPY1717O175-E),1.30,1.35,63,136,175.0,0.246060328471
23799,17 Mar 175.00 (SPY1717O175-P),1.29,1.34,5,136,175.0,0.245563713005
23803,17 Mar 176.00 (SPY1717O176),1.35,1.41,3,136,176.0,0.243234714359
23814,17 Mar 176.00 (SPY1717O176-P),1.35,1.41,3,136,176.0,0.243234714359
23818,17 Mar 177.00 (SPY1717O177),1.43,1.47,3,136,177.0,0.240990229597
23829,17 Mar 177.00 (SPY1717O177-P),1.41,1.47,3,136,177.0,0.240526961403
23833,17 Mar 178.00 (SPY1717O178),1.48,1.54,10,136,178.0,0.238143658653
23838,17 Mar 178.00 (SPY1717O178-B),1.47,1.54,3,136,178.0,0.237919568024
23843,17 Mar 178.00 (SPY1717O178-O),1.48,1.54,3,136,178.0,0.238143658653
23844,17 Mar 178.00 (SPY1717O178-P),1.48,1.54,4,136,178.0,0.238143658653
23848,17 Mar 179.00 (SPY1717O179),1.55,1.61,4,136,179.0,0.235612734417
23859,17 Mar 179.00 (SPY1717O179-P),1.55,1.61,4,136,179.0,0.235612734417
23863,17 Mar 180.00 (SPY1717O180),1.65,1.68,255,136,180.0,0.23356859907
23864,17 Mar 180.00 (SPY1717O180-3),1.62,1.68,67,136,180.0,0.232941510435
23865,17 Mar 180.00 (SPY1717O180-4),1.62,1.68,73,136,180.0,0.232941510435
23866,17 Mar 180.00 (SPY1717O180-8),1.62,1.68,30,136,180.0,0.232941510435
23867,17 Mar 180.00 (SPY1717O180-A),1.63,1.68,30,136,180.0,0.233150794978
23868,17 Mar 180.00 (SPY1717O180-B),0.52,1.84,21,136,180.0,0.211894277431
23870,17 Mar 180.00 (SPY1717O180-I),1.61,1.68,5,136,180.0,0.232731969137
23873,17 Mar 180.00 (SPY1717O180-O),1.63,1.68,14,136,180.0,0.233150794978
23875,17 Mar 180.00 (SPY1717O180-S),1.62,1.68,3,136,180.0,0.232941510435
23876,17 Mar 180.00 (SPY1717O180-X),1.62,1.68,10,136,180.0,0.232941510435
23878,17 Mar 181.00 (SPY1717O181),1.70,1.76,4,136,181.0,0.230541518568
23889,17 Mar 181.00 (SPY1717O181-P),1.70,1.76,4,136,181.0,0.230541518568
23893,17 Mar 182.00 (SPY1717O182),1.79,1.84,8,136,182.0,0.228183175686
23899,17 Mar 182.00 (SPY1717O182-E),1.79,1.84,4,136,182.0,0.228183175686
23904,17 Mar 182.00 (SPY1717O182-P),1.78,1.84,4,136,182.0,0.227987502137
23908,17 Mar 183.00 (SPY1717O183),1.87,1.93,4,136,183.0,0.225665357496
23919,17 Mar 183.00 (SPY1717O183-P),1.87,1.93,4,136,183.0,0.225665357496
23923,17 Mar 184.00 (SPY1717O184),1.96,2.02,70,136,184.0,0.223178523095
23934,17 Mar 184.00 (SPY1717O184-P),1.96,2.02,70,136,184.0,0.223178523095
23938,17 Mar 185.00 (SPY1717O185),2.05,2.11,22,136,185.0,0.220534374442
23944,17 Mar 185.00 (SPY1717O185-E),2.05,2.11,14,136,185.0,0.220534374442
23949,17 Mar 185.00 (SPY1717O185-P),2.05,2.11,6,136,185.0,0.220534374442
23953,17 Mar 186.00 (SPY1717O186),2.15,2.21,4,136,186.0,0.218083151727
23964,17 Mar 186.00 (SPY1717O186-P),2.15,2.21,4,136,186.0,0.218083151727
23968,17 Mar 187.00 (SPY1717O187),2.25,2.31,4,136,187.0,0.215465693797
23979,17 Mar 187.00 (SPY1717O187-P),2.25,2.31,4,136,187.0,0.215465693797
23983,17 Mar 188.00 (SPY1717O188),2.36,2.42,4,136,188.0,0.213011448917
23994,17 Mar 188.00 (SPY1717O188-P),2.36,2.42,4,136,188.0,0.213011448917
23998,17 Mar 189.00 (SPY1717O189),2.48,2.54,4,136,189.0,0.210696862997
24009,17 Mar 189.00 (SPY1717O189-P),2.48,2.53,4,136,189.0,0.210540346469
24013,17 Mar 190.00 (SPY1717O190),2.60,2.65,408,136,190.0,0.208044721322
24015,17 Mar 190.00 (SPY1717O190-4),2.59,2.65,31,136,190.0,0.207892770025
24016,17 Mar 190.00 (SPY1717O190-8),2.59,2.65,20,136,190.0,0.207892770025
24017,17 Mar 190.00 (SPY1717O190-A),2.58,2.65,5,136,190.0,0.207740732157
24018,17 Mar 190.00 (SPY1717O190-B),2.60,2.65,51,136,190.0,0.208044721322
24019,17 Mar 190.00 (SPY1717O190-E),2.59,2.65,201,136,190.0,0.207892770025
24020,17 Mar 190.00 (SPY1717O190-I),2.60,2.65,9,136,190.0,0.208044721322
24023,17 Mar 190.00 (SPY1717O190-O),2.60,2.65,41,136,190.0,0.208044721322
24024,17 Mar 190.00 (SPY1717O190-P),2.60,2.65,48,136,190.0,0.208044721322
24028,17 Mar 191.00 (SPY1717O191),2.72,2.77,3,136,191.0,0.205369811817
24039,17 Mar 191.00 (SPY1717O191-P),2.72,2.77,3,136,191.0,0.205369811817
24043,17 Mar 192.00 (SPY1717O192),2.85,2.90,50,136,192.0,0.202807969859
24046,17 Mar 192.00 (SPY1717O192-8),2.85,2.91,5,136,192.0,0.202951279039
24049,17 Mar 192.00 (SPY1717O192-E),2.84,2.91,5,136,192.0,0.202807969859
24050,17 Mar 192.00 (SPY1717O192-I),2.85,2.91,37,136,192.0,0.202951279039
24054,17 Mar 192.00 (SPY1717O192-P),2.85,2.90,3,136,192.0,0.202807969859
24058,17 Mar 193.00 (SPY1717O193),2.98,3.04,148,136,193.0,0.200200628204
24063,17 Mar 193.00 (SPY1717O193-B),2.98,3.06,3,136,193.0,0.20047919651
24065,17 Mar 193.00 (SPY1717O193-I),2.98,3.05,134,136,193.0,0.200339942405
24068,17 Mar 193.00 (SPY1717O193-O),2.98,3.04,8,136,193.0,0.200200628204
24069,17 Mar 193.00 (SPY1717O193-P),2.98,3.04,3,136,193.0,0.200200628204
24073,17 Mar 194.00 (SPY1717O194),3.13,3.18,57,136,194.0,0.197676895654
24084,17 Mar 194.00 (SPY1717O194-P),3.13,3.18,3,136,194.0,0.197676895654
24086,17 Mar 194.00 (SPY1717O194-X),3.12,3.18,50,136,194.0,0.197541369381
24088,17 Mar 195.00 (SPY1717O195),3.28,3.33,227,136,195.0,0.195087729161
24090,17 Mar 195.00 (SPY1717O195-4),3.27,3.34,52,136,195.0,0.195087729161
24091,17 Mar 195.00 (SPY1717O195-8),3.27,3.33,10,136,195.0,0.194955838096
24094,17 Mar 195.00 (SPY1717O195-E),3.27,3.33,12,136,195.0,0.194955838096
24098,17 Mar 195.00 (SPY1717O195-O),3.27,3.33,130,136,195.0,0.194955838096
24099,17 Mar 195.00 (SPY1717O195-P),3.27,3.33,3,136,195.0,0.194955838096
24101,17 Mar 195.00 (SPY1717O195-X),3.27,3.33,20,136,195.0,0.194955838096
24103,17 Mar 196.00 (SPY1717O196),3.43,3.49,193,136,196.0,0.192427478412
24106,17 Mar 196.00 (SPY1717O196-8),3.43,3.49,20,136,196.0,0.192427478412
24108,17 Mar 196.00 (SPY1717O196-B),3.33,3.70,15,136,196.0,0.193837870418
24110,17 Mar 196.00 (SPY1717O196-I),3.43,3.52,43,136,196.0,0.192812612922
24114,17 Mar 196.00 (SPY1717O196-P),3.43,3.49,114,136,196.0,0.192427478412
24118,17 Mar 197.00 (SPY1717O197),3.60,3.65,224,136,197.0,0.189815620846
24123,17 Mar 197.00 (SPY1717O197-B),3.59,3.68,21,136,197.0,0.19006588883
24125,17 Mar 197.00 (SPY1717O197-I),3.59,3.67,4,136,197.0,0.189940772464
24129,17 Mar 197.00 (SPY1717O197-P),3.59,3.65,88,136,197.0,0.189690433886
24131,17 Mar 197.00 (SPY1717O197-X),3.59,3.66,111,136,197.0,0.189815620846
24133,17 Mar 198.00 (SPY1717O198),3.77,3.83,47,136,198.0,0.187237081074
24144,17 Mar 198.00 (SPY1717O198-P),3.77,3.83,44,136,198.0,0.187237081074
24148,17 Mar 199.00 (SPY1717O199),3.95,4.01,164,136,199.0,0.184558466125
24150,17 Mar 199.00 (SPY1717O199-4),3.94,4.01,25,136,199.0,0.184439297069
24151,17 Mar 199.00 (SPY1717O199-8),3.95,4.01,41,136,199.0,0.184558466125
24153,17 Mar 199.00 (SPY1717O199-B),3.95,4.04,10,136,199.0,0.18491581652
24155,17 Mar 199.00 (SPY1717O199-I),3.95,4.03,4,136,199.0,0.184796725788
24159,17 Mar 199.00 (SPY1717O199-P),3.95,4.01,52,136,199.0,0.184558466125
24161,17 Mar 199.00 (SPY1717O199-X),3.95,4.01,30,136,199.0,0.184558466125
24163,17 Mar 200.00 (SPY1717O200),4.14,4.19,772,136,200.0,0.181774469275
24165,17 Mar 200.00 (SPY1717O200-4),4.14,4.21,25,136,200.0,0.182007292147
24166,17 Mar 200.00 (SPY1717O200-8),4.14,4.20,49,136,200.0,0.181890891841
24167,17 Mar 200.00 (SPY1717O200-A),4.14,4.20,21,136,200.0,0.181890891841
24168,17 Mar 200.00 (SPY1717O200-B),4.14,4.23,23,136,200.0,0.182240026186
24169,17 Mar 200.00 (SPY1717O200-E),4.14,4.20,244,136,200.0,0.181890891841
24170,17 Mar 200.00 (SPY1717O200-I),4.14,4.22,48,136,200.0,0.182123670245
24173,17 Mar 200.00 (SPY1717O200-O),4.14,4.19,19,136,200.0,0.181774469275
24174,17 Mar 200.00 (SPY1717O200-P),4.14,4.19,122,136,200.0,0.181774469275
24175,17 Mar 200.00 (SPY1717O200-S),4.14,4.29,20,136,200.0,0.18293769941
24176,17 Mar 200.00 (SPY1717O200-X),4.14,4.20,200,136,200.0,0.181890891841
24178,17 Mar 201.00 (SPY1717O201),4.34,4.39,217,136,201.0,0.179107063638
24183,17 Mar 201.00 (SPY1717O201-B),4.33,4.42,10,136,201.0,0.179334731472
24185,17 Mar 201.00 (SPY1717O201-I),4.34,4.42,163,136,201.0,0.179448537325
24189,17 Mar 201.00 (SPY1717O201-P),4.33,4.39,42,136,201.0,0.178993201571
24193,17 Mar 202.00 (SPY1717O202),4.54,4.60,357,136,202.0,0.176312635158
24199,17 Mar 202.00 (SPY1717O202-E),4.54,4.61,47,136,202.0,0.176424083846
24200,17 Mar 202.00 (SPY1717O202-I),4.54,4.62,255,136,202.0,0.17653551692
24204,17 Mar 202.00 (SPY1717O202-P),4.54,4.60,55,136,202.0,0.176312635158
24208,17 Mar 203.00 (SPY1717O203),4.76,4.82,265,136,203.0,0.173603644518
24213,17 Mar 203.00 (SPY1717O203-B),4.76,4.85,20,136,203.0,0.173931224517
24215,17 Mar 203.00 (SPY1717O203-I),4.76,4.84,31,136,203.0,0.173822043954
24219,17 Mar 203.00 (SPY1717O203-P),4.76,4.82,93,136,203.0,0.173603644518
24221,17 Mar 203.00 (SPY1717O203-X),4.76,4.82,120,136,203.0,0.173603644518
24223,17 Mar 204.00 (SPY1717O204),4.99,5.04,174,136,204.0,0.170746565918
24228,17 Mar 204.00 (SPY1717O204-B),4.99,5.08,10,136,204.0,0.171175087889
24229,17 Mar 204.00 (SPY1717O204-E),4.98,5.05,34,136,204.0,0.170746565918
24230,17 Mar 204.00 (SPY1717O204-I),4.99,5.10,11,136,204.0,0.171389287368
24233,17 Mar 204.00 (SPY1717O204-O),4.99,5.06,66,136,204.0,0.170960847463
24234,17 Mar 204.00 (SPY1717O204-P),4.99,5.04,52,136,204.0,0.170746565918
24238,17 Mar 205.00 (SPY1717O205),5.23,5.28,74,136,205.0,0.167945064415
24240,17 Mar 205.00 (SPY1717O205-4),5.21,5.29,18,136,205.0,0.16783980945
24244,17 Mar 205.00 (SPY1717O205-E),5.23,5.29,20,136,205.0,0.16805031128
24245,17 Mar 205.00 (SPY1717O205-I),5.23,5.31,11,136,205.0,0.168260780775
24248,17 Mar 205.00 (SPY1717O205-O),5.23,5.28,20,136,205.0,0.167945064415
24249,17 Mar 205.00 (SPY1717O205-P),5.22,5.28,4,136,205.0,0.16783980945
24253,17 Mar 206.00 (SPY1717O206),5.48,5.53,212,136,206.0,0.165077193539
24257,17 Mar 206.00 (SPY1717O206-A),5.48,5.55,27,136,206.0,0.16528423533
24260,17 Mar 206.00 (SPY1717O206-I),5.48,5.53,130,136,206.0,0.165077193539
24266,17 Mar 206.00 (SPY1717O206-X),5.48,5.56,53,136,206.0,0.165387747023
24268,17 Mar 207.00 (SPY1717O207),5.75,5.80,308,136,207.0,0.162333763183
24270,17 Mar 207.00 (SPY1717O207-4),5.75,5.82,166,136,207.0,0.162537701961
24273,17 Mar 207.00 (SPY1717O207-B),5.75,5.84,10,136,207.0,0.162741622978
24281,17 Mar 207.00 (SPY1717O207-X),5.73,5.81,131,136,207.0,0.162231787111
24283,17 Mar 208.00 (SPY1717O208),6.03,6.08,112,136,208.0,0.159491549363
24289,17 Mar 208.00 (SPY1717O208-E),6.02,6.10,20,136,208.0,0.159592158694
24294,17 Mar 208.00 (SPY1717O208-P),6.01,6.09,92,136,208.0,0.159390937006
24298,17 Mar 209.00 (SPY1717O209),6.32,6.38,22,136,209.0,0.156636353213
24300,17 Mar 209.00 (SPY1717O209-4),6.32,6.39,6,136,209.0,0.156735794032
24303,17 Mar 209.00 (SPY1717O209-B),6.31,6.39,14,136,209.0,0.156636353213
24313,17 Mar 210.00 (SPY1717O210),6.61,6.69,409,136,210.0,0.153553400427
24315,17 Mar 210.00 (SPY1717O210-4),6.61,6.71,5,136,210.0,0.153750357837
24316,17 Mar 210.00 (SPY1717O210-8),6.61,6.70,12,136,210.0,0.153651879597
24317,17 Mar 210.00 (SPY1717O210-A),6.61,6.70,6,136,210.0,0.153651879597
24318,17 Mar 210.00 (SPY1717O210-B),6.61,6.70,6,136,210.0,0.153651879597
24319,17 Mar 210.00 (SPY1717O210-E),6.60,6.70,81,136,210.0,0.153553400427
24320,17 Mar 210.00 (SPY1717O210-I),6.61,6.69,32,136,210.0,0.153553400427
24323,17 Mar 210.00 (SPY1717O210-O),6.61,6.70,11,136,210.0,0.153651879597
24324,17 Mar 210.00 (SPY1717O210-P),6.61,6.70,102,136,210.0,0.153651879597
24325,17 Mar 210.00 (SPY1717O210-S),6.61,6.70,40,136,210.0,0.153651879597
24326,17 Mar 210.00 (SPY1717O210-X),6.61,6.70,113,136,210.0,0.153651879597
24328,17 Mar 211.00 (SPY1717O211),6.95,7.01,86,136,211.0,0.150717596771
24334,17 Mar 211.00 (SPY1717O211-E),6.94,7.03,22,136,211.0,0.150815329347
24335,17 Mar 211.00 (SPY1717O211-I),6.94,7.01,18,136,211.0,0.150619863913
24339,17 Mar 211.00 (SPY1717O211-P),6.95,7.03,44,136,211.0,0.150913061641
24343,17 Mar 212.00 (SPY1717O212),7.29,7.35,230,136,212.0,0.147715001727
24344,17 Mar 212.00 (SPY1717O212-3),7.29,7.37,45,136,212.0,0.147909446844
24345,17 Mar 212.00 (SPY1717O212-4),7.27,7.38,15,136,212.0,0.14781222425
24346,17 Mar 212.00 (SPY1717O212-8),7.26,7.37,6,136,212.0,0.147617779275
24347,17 Mar 212.00 (SPY1717O212-A),7.28,7.36,31,136,212.0,0.147715001727
24348,17 Mar 212.00 (SPY1717O212-B),7.27,7.37,21,136,212.0,0.147715001727
24349,17 Mar 212.00 (SPY1717O212-E),7.27,7.36,7,136,212.0,0.147617779275
24350,17 Mar 212.00 (SPY1717O212-I),7.28,7.35,41,136,212.0,0.147617779275
24354,17 Mar 212.00 (SPY1717O212-P),7.27,7.36,33,136,212.0,0.147617779275
24356,17 Mar 212.00 (SPY1717O212-X),7.27,7.37,30,136,212.0,0.147715001727
24358,17 Mar 213.00 (SPY1717O213),7.65,7.72,603,136,213.0,0.144817670657
24362,17 Mar 213.00 (SPY1717O213-A),7.64,7.72,293,136,213.0,0.144720700861
24363,17 Mar 213.00 (SPY1717O213-B),7.64,7.72,15,136,213.0,0.144720700861
24364,17 Mar 213.00 (SPY1717O213-E),7.64,7.73,84,136,213.0,0.144817670657
24369,17 Mar 213.00 (SPY1717O213-P),7.65,7.72,210,136,213.0,0.144817670657
24373,17 Mar 214.00 (SPY1717O214),8.03,8.10,358,136,214.0,0.141809500051
24377,17 Mar 214.00 (SPY1717O214-A),8.01,8.11,285,136,214.0,0.141712498402
24383,17 Mar 214.00 (SPY1717O214-O),8.02,8.11,14,136,214.0,0.141809500051
24385,17 Mar 214.00 (SPY1717O214-S),8.00,8.16,5,136,214.0,0.142100503389
24387,17 Mar 214.00 (SPY1717O214-Y),8.00,8.10,48,136,214.0,0.141518494298
24388,17 Mar 215.00 (SPY1717O215),8.43,8.50,213,136,215.0,0.138764720782
24391,17 Mar 215.00 (SPY1717O215-8),8.40,8.54,12,136,215.0,0.138862071713
24394,17 Mar 215.00 (SPY1717O215-E),8.42,8.51,39,136,215.0,0.138764720782
24395,17 Mar 215.00 (SPY1717O215-I),8.41,8.50,35,136,215.0,0.138570015626
24400,17 Mar 215.00 (SPY1717O215-S),8.39,8.57,93,136,215.0,0.139056770294
24401,17 Mar 215.00 (SPY1717O215-X),8.40,8.53,10,136,215.0,0.138764720782
24402,17 Mar 215.00 (SPY1717O215-Y),8.39,8.52,23,136,215.0,0.138570015626
24403,17 Mar 216.00 (SPY1717O216),8.86,8.95,47,136,216.0,0.136051101427
24405,17 Mar 216.00 (SPY1717O216-4),8.86,8.95,7,136,216.0,0.136051101427
24406,17 Mar 216.00 (SPY1717O216-8),8.82,9.00,4,136,216.0,0.136149153392
24407,17 Mar 216.00 (SPY1717O216-A),8.85,8.95,4,136,216.0,0.135953046974
24416,17 Mar 216.00 (SPY1717O216-X),8.83,8.95,10,136,216.0,0.13575693058
24417,17 Mar 216.00 (SPY1717O216-Y),8.82,8.95,18,136,216.0,0.135658868627
24418,17 Mar 217.00 (SPY1717O217),9.30,9.43,215,136,217.0,0.13325854821
24420,17 Mar 217.00 (SPY1717O217-4),9.28,9.43,15,136,217.0,0.133060225533
24428,17 Mar 217.00 (SPY1717O217-O),9.30,9.43,100,136,217.0,0.13325854821
24431,17 Mar 217.00 (SPY1717O217-X),9.28,9.43,100,136,217.0,0.133060225533
24448,17 Mar 219.00 (SPY1717O219),10.28,10.43,8,136,219.0,0.127540569167
24458,17 Mar 219.00 (SPY1717O219-O),10.28,10.43,5,136,219.0,0.127540569167
24463,17 Mar 220.00 (SPY1717O220),10.81,10.98,33,136,220.0,0.124775781355
24466,17 Mar 220.00 (SPY1717O220-8),10.80,10.98,9,136,220.0,0.124670221722
24469,17 Mar 220.00 (SPY1717O220-E),10.80,10.98,6,136,220.0,0.124670221722
24470,17 Mar 220.00 (SPY1717O220-I),10.81,10.98,5,136,220.0,0.124775781355
24476,17 Mar 220.00 (SPY1717O220-X),10.80,10.98,5,136,220.0,0.124670221722
24493,17 Mar 222.00 (SPY1717O222),11.99,12.15,4,136,222.0,0.119472023451
24498,17 Mar 222.00 (SPY1717O222-B),11.97,12.15,3,136,222.0,0.119245380268
24613,17 Mar 230.00 (SPY1717O230),17.90,18.22,11,136,230.0,0.103336583049
24615,17 Mar 230.00 (SPY1717O230-4),17.95,18.24,10,136,230.0,0.104745025238
25183,17 Mar 160.00 (SPY1731O160),0.78,0.82,20,136,160.0,0.294417112112
25185,17 Mar 160.00 (SPY1731O160-4),0.77,0.82,20,136,160.0,0.294024888342
25243,17 Mar 164.00 (SPY1731O164),0.93,0.97,10,136,164.0,0.284014168762
25248,17 Mar 164.00 (SPY1731O164-B),0.82,1.17,10,136,164.0,0.287033968945
25258,17 Mar 165.00 (SPY1731O165),0.97,1.01,9,136,165.0,0.281311781535
25263,17 Mar 165.00 (SPY1731O165-B),0.91,1.01,9,136,165.0,0.279328349795
25408,17 Mar 175.00 (SPY1731O175),1.50,1.55,26,136,175.0,0.255667776302
25410,17 Mar 175.00 (SPY1731O175-4),1.50,1.56,5,136,175.0,0.255900685293
25414,17 Mar 175.00 (SPY1731O175-E),1.50,1.56,8,136,175.0,0.255900685293
25415,17 Mar 175.00 (SPY1731O175-I),1.48,1.55,8,136,175.0,0.255200969948
25418,17 Mar 175.00 (SPY1731O175-O),1.49,1.55,3,136,175.0,0.255434538467
25483,17 Mar 180.00 (SPY1731O180),1.88,1.93,356,136,180.0,0.243314222855
25487,17 Mar 180.00 (SPY1731O180-A),1.87,1.93,281,136,180.0,0.243116289001
25489,17 Mar 180.00 (SPY1731O180-E),1.87,1.93,30,136,180.0,0.243116289001
25490,17 Mar 180.00 (SPY1731O180-I),1.86,1.93,5,136,180.0,0.242918153314
25493,17 Mar 180.00 (SPY1731O180-O),1.86,1.93,5,136,180.0,0.242918153314
25496,17 Mar 180.00 (SPY1731O180-X),1.88,1.93,31,136,180.0,0.243314222855
25633,17 Mar 190.00 (SPY1731O190),2.91,2.98,19,136,190.0,0.217601785423
25644,17 Mar 190.00 (SPY1731O190-P),2.91,2.98,4,136,190.0,0.217601785423
25646,17 Mar 190.00 (SPY1731O190-X),2.91,2.98,15,136,190.0,0.217601785423
25648,17 Mar 191.00 (SPY1731O191),3.05,3.11,12,136,191.0,0.21509503439
25654,17 Mar 191.00 (SPY1731O191-E),3.04,3.11,5,136,191.0,0.214952097179
25659,17 Mar 191.00 (SPY1731O191-P),3.05,3.11,7,136,191.0,0.21509503439
25678,17 Mar 193.00 (SPY1731O193),3.32,3.39,22,136,193.0,0.209681000595
25682,17 Mar 193.00 (SPY1731O193-A),3.32,3.40,22,136,193.0,0.20981654743
25693,17 Mar 194.00 (SPY1731O194),3.48,3.54,20,136,194.0,0.207172130885
25695,17 Mar 194.00 (SPY1731O194-4),3.48,3.54,10,136,194.0,0.207172130885
25698,17 Mar 194.00 (SPY1731O194-B),3.48,3.55,10,136,194.0,0.207304190731
25738,17 Mar 197.00 (SPY1731O197),3.97,4.04,20005,136,197.0,0.199232604105
25742,17 Mar 197.00 (SPY1731O197-A),3.97,4.05,10000,136,197.0,0.199355311537
25744,17 Mar 197.00 (SPY1731O197-E),3.97,4.05,10000,136,197.0,0.199355311537
25748,17 Mar 197.00 (SPY1731O197-O),3.97,4.05,5,136,197.0,0.199355311537
25753,17 Mar 198.00 (SPY1731O198),4.16,4.23,3,136,198.0,0.196790839274
25760,17 Mar 198.00 (SPY1731O198-I),4.16,4.24,3,136,198.0,0.196910697657
25783,17 Mar 200.00 (SPY1731O200),4.55,4.62,177,136,200.0,0.191480986789
