,Calls,Bid,Ask,Vol,Expiration,Strike,Call IV
4376,16 Dec 115.00 (AAPL1623L115-P),1.31,1.36,53,47,115.0,0.206523351036
4377,16 Dec 115.00 (AAPL1623L115-S),1.30,1.38,3,47,115.0,0.206903073773
4378,16 Dec 115.00 (AAPL1623L115-X),1.31,1.37,28,47,115.0,0.206903073773
4379,16 Dec 115.00 (AAPL1623L115-Y),1.32,1.37,8,47,115.0,0.207282522136
4380,16 Dec 116.00 (AAPL1623L116),1.05,1.10,45,47,116.0,0.204377398537
4383,16 Dec 116.00 (AAPL1623L116-8),1.05,1.16,3,47,116.0,0.206842871394
4384,16 Dec 116.00 (AAPL1623L116-A),1.04,1.10,3,47,116.0,0.203964855157
4387,16 Dec 116.00 (AAPL1623L116-I),1.06,1.11,6,47,116.0,0.205201071627
4390,16 Dec 116.00 (AAPL1623L116-O),1.05,1.10,4,47,116.0,0.204377398537
4391,16 Dec 116.00 (AAPL1623L116-P),1.05,1.10,5,47,116.0,0.204377398537
4393,16 Dec 116.00 (AAPL1623L116-X),1.04,1.11,21,47,116.0,0.204377398537
4395,16 Dec 117.00 (AAPL1623L117),0.84,0.88,87,47,117.0,0.202799121883
4397,16 Dec 117.00 (AAPL1623L117-4),0.82,0.90,41,47,117.0,0.202799121883
4398,16 Dec 117.00 (AAPL1623L117-8),0.83,0.97,8,47,117.0,0.206408426986
4400,16 Dec 117.00 (AAPL1623L117-B),0.83,0.88,15,47,117.0,0.202344513459
4401,16 Dec 117.00 (AAPL1623L117-E),0.82,0.90,8,47,117.0,0.202799121883
4402,16 Dec 117.00 (AAPL1623L117-I),0.84,0.89,7,47,117.0,0.203252946627
4406,16 Dec 117.00 (AAPL1623L117-P),0.84,0.88,8,47,117.0,0.202799121883
4410,16 Dec 118.00 (AAPL1623L118),0.65,0.70,176,47,118.0,0.200781284369
4412,16 Dec 118.00 (AAPL1623L118-4),0.66,0.73,5,47,118.0,0.202809927233
4413,16 Dec 118.00 (AAPL1623L118-8),0.65,0.80,41,47,118.0,0.205815910752
4415,16 Dec 118.00 (AAPL1623L118-B),0.65,0.71,22,47,118.0,0.201290363841
4416,16 Dec 118.00 (AAPL1623L118-E),0.65,0.72,72,47,118.0,0.20179815341
4417,16 Dec 118.00 (AAPL1623L118-I),0.65,0.71,34,47,118.0,0.201290363841
4425,16 Dec 119.00 (AAPL1623L119),0.51,0.55,23,47,119.0,0.199698445547
4427,16 Dec 119.00 (AAPL1623L119-4),0.51,0.58,10,47,119.0,0.201425677368
4435,16 Dec 119.00 (AAPL1623L119-O),0.51,0.57,11,47,119.0,0.200852012889
4440,16 Dec 120.00 (AAPL1623L120),0.39,0.44,236,47,120.0,0.199123927714
4441,16 Dec 120.00 (AAPL1623L120-3),0.39,0.46,6,47,120.0,0.200447418036
4442,16 Dec 120.00 (AAPL1623L120-4),0.39,0.46,116,47,120.0,0.200447418036
4445,16 Dec 120.00 (AAPL1623L120-B),0.39,0.44,11,47,120.0,0.199123927714
4446,16 Dec 120.00 (AAPL1623L120-E),0.39,0.46,26,47,120.0,0.200447418036
4447,16 Dec 120.00 (AAPL1623L120-I),0.39,0.45,28,47,120.0,0.199787369748
4449,16 Dec 120.00 (AAPL1623L120-K),0.39,2.60,10,47,120.0,0.307454855949
4450,16 Dec 120.00 (AAPL1623L120-O),0.39,0.45,36,47,120.0,0.199787369748
4455,16 Dec 121.00 (AAPL1623L121),0.30,0.36,51,47,121.0,0.199841111586
4461,16 Dec 121.00 (AAPL1623L121-E),0.30,0.36,51,47,121.0,0.199841111586
4500,16 Dec 124.00 (AAPL1623L124),0.15,0.20,10,47,124.0,0.205463545742
4510,16 Dec 124.00 (AAPL1623L124-O),0.15,0.20,10,47,124.0,0.205463545742
4515,16 Dec 125.00 (AAPL1623L125),0.12,0.17,270,47,125.0,0.208340369045
4516,16 Dec 125.00 (AAPL1623L125-3),0.12,0.17,100,47,125.0,0.208340369045
4517,16 Dec 125.00 (AAPL1623L125-4),0.12,0.17,100,47,125.0,0.208340369045
4521,16 Dec 125.00 (AAPL1623L125-E),0.12,0.17,20,47,125.0,0.208340369045
4522,16 Dec 125.00 (AAPL1623L125-I),0.12,0.17,23,47,125.0,0.208340369045
4526,16 Dec 125.00 (AAPL1623L125-P),0.12,0.17,25,47,125.0,0.208340369045
4545,17 Jan 15.00 (AAPL1720A15),94.65,95.40,4,78,15.0,2.45823451442
4551,17 Jan 15.00 (AAPL1720A15-E),94.60,95.50,4,78,15.0,2.47625813062
4710,17 Jan 50.00 (AAPL1720A50),59.70,60.45,13,78,50.0,1.00549541395
4716,17 Jan 50.00 (AAPL1720A50-E),59.70,60.55,4,78,50.0,1.02083928616
4717,17 Jan 50.00 (AAPL1720A50-I),59.70,61.95,3,78,50.0,1.19314102777
4755,17 Jan 65.00 (AAPL1720A65),44.70,45.55,4,78,65.0,0.710443017608
4762,17 Jan 65.00 (AAPL1720A65-E),44.75,45.70,4,78,65.0,0.73267683459
4775,17 Jan 70.00 (AAPL1720A70),40.15,40.40,286,78,70.0,0.652312652057
4779,17 Jan 70.00 (AAPL1720A70-8),40.15,41.15,283,78,70.0,0.716577860564
4780,17 Jan 70.00 (AAPL1720A70-A),40.10,41.20,3,78,70.0,0.716577860564
4795,17 Jan 75.00 (AAPL1720A75),35.15,35.40,13,78,75.0,0.567090661642
4802,17 Jan 75.00 (AAPL1720A75-E),35.15,35.40,10,78,75.0,0.567090661642
4810,17 Jan 75.00 (AAPL1720A75-P),35.20,35.40,3,78,75.0,0.57135703259
4850,17 Jan 85.00 (AAPL1720A85),25.35,25.60,14,78,85.0,0.436033745342
4853,17 Jan 85.00 (AAPL1720A85-4),25.30,25.50,5,78,85.0,0.42648363328
4856,17 Jan 85.00 (AAPL1720A85-B),25.35,27.10,3,78,85.0,0.518634966175
4870,17 Jan 87.50 (AAPL1720A87.5),22.85,23.10,5,78,87.5,0.397231386736
4885,17 Jan 90.00 (AAPL1720A90),20.55,20.65,168,78,90.0,0.372527054698
4889,17 Jan 90.00 (AAPL1720A90-8),20.55,20.75,8,78,90.0,0.377753922292
4890,17 Jan 90.00 (AAPL1720A90-A),20.50,20.65,7,78,90.0,0.369877743014
4892,17 Jan 90.00 (AAPL1720A90-E),20.50,20.65,55,78,90.0,0.369877743014
4893,17 Jan 90.00 (AAPL1720A90-I),20.55,20.65,18,78,90.0,0.372527054698
4898,17 Jan 90.00 (AAPL1720A90-O),20.30,20.65,51,78,90.0,0.359017271579
4900,17 Jan 90.00 (AAPL1720A90-P),20.50,20.65,20,78,90.0,0.369877743014
4902,17 Jan 90.00 (AAPL1720A90-X),20.50,20.65,5,78,90.0,0.369877743014
4920,17 Jan 95.00 (AAPL1720A95),15.80,15.95,139,78,95.0,0.319832732766
4928,17 Jan 95.00 (AAPL1720A95-I),15.80,15.95,8,78,95.0,0.319832732766
4933,17 Jan 95.00 (AAPL1720A95-O),15.80,15.95,5,78,95.0,0.319832732766
4935,17 Jan 95.00 (AAPL1720A95-P),15.80,15.95,122,78,95.0,0.319832732766
4940,17 Jan 97.50 (AAPL1720A97.5),13.55,13.70,98,78,97.5,0.299054021555
4942,17 Jan 97.50 (AAPL1720A97.5-4),13.55,13.70,15,78,97.5,0.299054021555
4943,17 Jan 97.50 (AAPL1720A97.5-8),13.55,13.70,3,78,97.5,0.299054021555
4946,17 Jan 97.50 (AAPL1720A97.5-E),13.55,13.70,9,78,97.5,0.299054021555
4947,17 Jan 97.50 (AAPL1720A97.5-I),13.55,13.70,24,78,97.5,0.299054021555
4951,17 Jan 97.50 (AAPL1720A97.5-P),13.55,13.70,45,78,97.5,0.299054021555
4955,17 Jan 100.00 (AAPL1720A100),11.35,11.45,584,78,100.0,0.276117502915
4957,17 Jan 100.00 (AAPL1720A100-3),11.35,11.65,10,78,100.0,0.282798462637
4958,17 Jan 100.00 (AAPL1720A100-4),11.40,11.50,100,78,100.0,0.279467889451
4959,17 Jan 100.00 (AAPL1720A100-8),11.40,11.50,10,78,100.0,0.279467889451
4960,17 Jan 100.00 (AAPL1720A100-A),11.40,11.50,7,78,100.0,0.279467889451
4961,17 Jan 100.00 (AAPL1720A100-B),11.40,11.55,17,78,100.0,0.28113559365
4962,17 Jan 100.00 (AAPL1720A100-E),11.40,11.50,34,78,100.0,0.279467889451
4963,17 Jan 100.00 (AAPL1720A100-I),11.35,11.45,39,78,100.0,0.276117502915
4968,17 Jan 100.00 (AAPL1720A100-O),11.40,11.50,16,78,100.0,0.279467889451
4970,17 Jan 100.00 (AAPL1720A100-P),11.35,11.45,204,78,100.0,0.276117502915
4972,17 Jan 100.00 (AAPL1720A100-X),11.35,11.50,115,78,100.0,0.277795232982
4974,17 Jan 100.00 (AAPL1720A100-Y),11.40,11.50,32,78,100.0,0.279467889451
4975,17 Jan 105.00 (AAPL1720A105),7.45,7.55,515,78,105.0,0.247653137642
4977,17 Jan 105.00 (AAPL1720A105-3),7.45,7.55,3,78,105.0,0.247653137642
4978,17 Jan 105.00 (AAPL1720A105-4),7.45,7.60,4,78,105.0,0.249012145287
4979,17 Jan 105.00 (AAPL1720A105-8),7.45,7.55,24,78,105.0,0.247653137642
4980,17 Jan 105.00 (AAPL1720A105-A),7.45,7.55,17,78,105.0,0.247653137642
4981,17 Jan 105.00 (AAPL1720A105-B),7.45,7.60,26,78,105.0,0.249012145287
4982,17 Jan 105.00 (AAPL1720A105-E),7.45,7.55,127,78,105.0,0.247653137642
4983,17 Jan 105.00 (AAPL1720A105-I),7.45,7.55,226,78,105.0,0.247653137642
4988,17 Jan 105.00 (AAPL1720A105-O),7.45,7.60,32,78,105.0,0.249012145287
4990,17 Jan 105.00 (AAPL1720A105-P),7.45,7.60,16,78,105.0,0.249012145287
4992,17 Jan 105.00 (AAPL1720A105-X),7.45,7.60,35,78,105.0,0.249012145287
4994,17 Jan 105.00 (AAPL1720A105-Y),7.45,7.55,3,78,105.0,0.247653137642
4995,17 Jan 110.00 (AAPL1720A110),4.30,4.35,4054,78,110.0,0.224672447677
4997,17 Jan 110.00 (AAPL1720A110-3),4.30,4.40,35,78,110.0,0.22591243254
4998,17 Jan 110.00 (AAPL1720A110-4),4.30,4.40,384,78,110.0,0.22591243254
4999,17 Jan 110.00 (AAPL1720A110-8),4.30,4.40,187,78,110.0,0.22591243254
5000,17 Jan 110.00 (AAPL1720A110-A),4.30,4.40,97,78,110.0,0.22591243254
5001,17 Jan 110.00 (AAPL1720A110-B),4.30,4.40,131,78,110.0,0.22591243254
5002,17 Jan 110.00 (AAPL1720A110-E),4.30,4.40,537,78,110.0,0.22591243254
5003,17 Jan 110.00 (AAPL1720A110-I),4.30,4.40,1198,78,110.0,0.22591243254
5005,17 Jan 110.00 (AAPL1720A110-J),4.30,4.60,43,78,110.0,0.23087246369
5008,17 Jan 110.00 (AAPL1720A110-O),4.30,4.40,98,78,110.0,0.22591243254
5010,17 Jan 110.00 (AAPL1720A110-P),4.30,4.40,521,78,110.0,0.22591243254
5011,17 Jan 110.00 (AAPL1720A110-S),4.30,4.40,32,78,110.0,0.22591243254
5012,17 Jan 110.00 (AAPL1720A110-X),4.30,4.40,392,78,110.0,0.22591243254
5014,17 Jan 110.00 (AAPL1720A110-Y),4.30,4.40,399,78,110.0,0.22591243254
5015,17 Jan 115.00 (AAPL1720A115),2.15,2.17,3047,78,115.0,0.210279295235
5017,17 Jan 115.00 (AAPL1720A115-3),2.14,2.21,5,78,115.0,0.211101760813
5018,17 Jan 115.00 (AAPL1720A115-4),2.16,2.19,145,78,115.0,0.211101760813
5019,17 Jan 115.00 (AAPL1720A115-8),2.14,2.22,53,78,115.0,0.211375742297
5020,17 Jan 115.00 (AAPL1720A115-A),2.16,2.19,65,78,115.0,0.211101760813
5021,17 Jan 115.00 (AAPL1720A115-B),2.08,2.22,168,78,115.0,0.209730546569
5022,17 Jan 115.00 (AAPL1720A115-E),2.16,2.19,574,78,115.0,0.211101760813
5023,17 Jan 115.00 (AAPL1720A115-I),2.15,2.17,819,78,115.0,0.210279295235
5025,17 Jan 115.00 (AAPL1720A115-J),2.16,2.25,35,78,115.0,0.212744364615
5028,17 Jan 115.00 (AAPL1720A115-O),2.15,2.16,286,78,115.0,0.210004965
5030,17 Jan 115.00 (AAPL1720A115-P),2.15,2.17,585,78,115.0,0.210279295235
5031,17 Jan 115.00 (AAPL1720A115-S),2.14,2.17,36,78,115.0,0.210004965
5032,17 Jan 115.00 (AAPL1720A115-X),2.15,2.19,201,78,115.0,0.210827692741
5034,17 Jan 115.00 (AAPL1720A115-Y),2.15,2.20,75,78,115.0,0.211101760813
5035,17 Jan 120.00 (AAPL1720A120),0.93,0.95,5845,78,120.0,0.202405377667
5037,17 Jan 120.00 (AAPL1720A120-3),0.93,1.00,89,78,120.0,0.204299193038
5038,17 Jan 120.00 (AAPL1720A120-4),0.92,0.98,420,78,120.0,0.203164882954
5039,17 Jan 120.00 (AAPL1720A120-8),0.91,1.04,645,78,120.0,0.205052170034
5040,17 Jan 120.00 (AAPL1720A120-A),0.92,0.96,304,78,120.0,0.202405377667
5041,17 Jan 120.00 (AAPL1720A120-B),0.91,1.04,77,78,120.0,0.205052170034
5042,17 Jan 120.00 (AAPL1720A120-E),0.92,0.95,1086,78,120.0,0.202024617246
5043,17 Jan 120.00 (AAPL1720A120-I),0.93,0.94,1862,78,120.0,0.202024617246
5045,17 Jan 120.00 (AAPL1720A120-J),0.91,1.44,47,78,120.0,0.219632948077
5046,17 Jan 120.00 (AAPL1720A120-K),0.91,1.17,41,78,120.0,0.209886764876
5048,17 Jan 120.00 (AAPL1720A120-O),0.93,0.95,526,78,120.0,0.202405377667
5050,17 Jan 120.00 (AAPL1720A120-P),0.91,0.97,96,78,120.0,0.202405377667
5051,17 Jan 120.00 (AAPL1720A120-S),0.92,0.97,149,78,120.0,0.202785464184
5052,17 Jan 120.00 (AAPL1720A120-X),0.91,0.98,365,78,120.0,0.202785464184
5054,17 Jan 120.00 (AAPL1720A120-Y),0.93,0.97,138,78,120.0,0.203164882954
5055,17 Jan 125.00 (AAPL1720A125),0.38,0.39,2403,78,125.0,0.201379610924
5057,17 Jan 125.00 (AAPL1720A125-3),0.36,0.45,15,78,125.0,0.203880014699
5058,17 Jan 125.00 (AAPL1720A125-4),0.37,0.41,426,78,125.0,0.20201047024
5059,17 Jan 125.00 (AAPL1720A125-8),0.36,0.50,46,78,125.0,0.2069238162
5060,17 Jan 125.00 (AAPL1720A125-A),0.37,0.43,68,78,125.0,0.203260590322
5061,17 Jan 125.00 (AAPL1720A125-B),0.38,0.46,35,78,125.0,0.205716670802
5062,17 Jan 125.00 (AAPL1720A125-E),0.37,0.41,178,78,125.0,0.20201047024
5063,17 Jan 125.00 (AAPL1720A125-I),0.38,0.39,990,78,125.0,0.201379610924
5065,17 Jan 125.00 (AAPL1720A125-J),0.37,0.88,5,78,125.0,0.228318650843
5068,17 Jan 125.00 (AAPL1720A125-O),0.38,0.40,281,78,125.0,0.20201047024
5070,17 Jan 125.00 (AAPL1720A125-P),0.38,0.41,167,78,125.0,0.202637435638
5071,17 Jan 125.00 (AAPL1720A125-S),0.36,1.65,33,78,125.0,0.263025694949
5072,17 Jan 125.00 (AAPL1720A125-X),0.36,0.43,105,78,125.0,0.202637435638
5074,17 Jan 125.00 (AAPL1720A125-Y),0.35,0.51,54,78,125.0,0.2069238162
5075,17 Jan 130.00 (AAPL1720A130),0.18,0.19,2730,78,130.0,0.210717069378
5077,17 Jan 130.00 (AAPL1720A130-3),0.17,0.19,6,78,130.0,0.209644878825
5078,17 Jan 130.00 (AAPL1720A130-4),0.17,0.19,463,78,130.0,0.209644878825
5079,17 Jan 130.00 (AAPL1720A130-8),0.16,0.19,7,78,130.0,0.208555354523
5080,17 Jan 130.00 (AAPL1720A130-A),0.17,0.19,13,78,130.0,0.209644878825
5081,17 Jan 130.00 (AAPL1720A130-B),0.17,0.24,106,78,130.0,0.214847565669
5082,17 Jan 130.00 (AAPL1720A130-E),0.17,0.19,253,78,130.0,0.209644878825
5083,17 Jan 130.00 (AAPL1720A130-I),0.18,0.19,1083,78,130.0,0.210717069378
5088,17 Jan 130.00 (AAPL1720A130-O),0.17,0.19,248,78,130.0,0.209644878825
5091,17 Jan 130.00 (AAPL1720A130-S),0.17,0.19,38,78,130.0,0.209644878825
5092,17 Jan 130.00 (AAPL1720A130-X),0.17,0.19,446,78,130.0,0.209644878825
5094,17 Jan 130.00 (AAPL1720A130-Y),0.13,0.19,65,78,130.0,0.205173855542
5095,17 Jan 135.00 (AAPL1720A135),0.10,0.11,835,78,135.0,0.224951502516
5098,17 Jan 135.00 (AAPL1720A135-4),0.09,0.11,61,78,135.0,0.223248749558
5100,17 Jan 135.00 (AAPL1720A135-A),0.09,0.11,106,78,135.0,0.223248749558
5102,17 Jan 135.00 (AAPL1720A135-E),0.09,0.11,10,78,135.0,0.223248749558
5103,17 Jan 135.00 (AAPL1720A135-I),0.10,0.11,411,78,135.0,0.224951502516
5105,17 Jan 135.00 (AAPL1720A135-J),0.09,0.11,189,78,135.0,0.223248749558
5108,17 Jan 135.00 (AAPL1720A135-O),0.10,0.11,6,78,135.0,0.224951502516
5111,17 Jan 135.00 (AAPL1720A135-S),0.08,0.11,21,78,135.0,0.221491180673
5112,17 Jan 135.00 (AAPL1720A135-X),0.09,0.12,9,78,135.0,0.224951502516
5114,17 Jan 135.00 (AAPL1720A135-Y),0.10,0.11,20,78,135.0,0.224951502516
5115,17 Jan 140.00 (AAPL1720A140),0.07,0.08,2604,78,140.0,0.244708465957
5117,17 Jan 140.00 (AAPL1720A140-4),0.05,0.08,151,78,140.0,0.239894304292
5120,17 Jan 140.00 (AAPL1720A140-B),0.05,0.12,37,78,140.0,0.249115040937
5121,17 Jan 140.00 (AAPL1720A140-E),0.05,0.08,9,78,140.0,0.239894304292
5122,17 Jan 140.00 (AAPL1720A140-I),0.07,0.08,2063,78,140.0,0.244708465957
5125,17 Jan 140.00 (AAPL1720A140-O),0.05,0.10,43,78,140.0,0.244708465957
5126,17 Jan 140.00 (AAPL1720A140-P),0.06,0.09,201,78,140.0,0.244708465957
5128,17 Jan 140.00 (AAPL1720A140-X),0.05,0.08,66,78,140.0,0.239894304292
5129,17 Jan 140.00 (AAPL1720A140-Y),0.01,0.08,33,78,140.0,0.228511509055
5145,17 Jan 150.00 (AAPL1720A150),0.03,0.05,156,78,150.0,0.278775821492
5146,17 Jan 150.00 (AAPL1720A150-3),0.03,0.05,7,78,150.0,0.278775821492
5147,17 Jan 150.00 (AAPL1720A150-4),0.03,0.05,44,78,150.0,0.278775821492
5150,17 Jan 150.00 (AAPL1720A150-B),0.03,0.07,37,78,150.0,0.286416920865
5151,17 Jan 150.00 (AAPL1720A150-E),0.03,0.05,14,78,150.0,0.278775821492
5152,17 Jan 150.00 (AAPL1720A150-I),0.03,0.05,27,78,150.0,0.278775821492
5158,17 Jan 150.00 (AAPL1720A150-X),0.03,0.05,27,78,150.0,0.278775821492
5160,17 Jan 155.00 (AAPL1720A155),0.02,0.03,254,78,155.0,0.288170898045
5161,17 Jan 155.00 (AAPL1720A155-3),0.02,1.14,15,78,155.0,0.457708113624
5163,17 Jan 155.00 (AAPL1720A155-8),0.02,0.04,28,78,155.0,0.293965692152
5165,17 Jan 155.00 (AAPL1720A155-B),0.02,0.06,33,78,155.0,0.303731923418
5168,17 Jan 155.00 (AAPL1720A155-J),0.02,0.12,47,78,155.0,0.325269522613
5172,17 Jan 155.00 (AAPL1720A155-S),0.02,0.12,43,78,155.0,0.325269522613
5173,17 Jan 155.00 (AAPL1720A155-X),0.02,0.04,61,78,155.0,0.293965692152
5174,17 Jan 155.00 (AAPL1720A155-Y),0.02,0.03,27,78,155.0,0.288170898045
5190,17 Jan 165.00 (AAPL1720A165),0.01,0.03,10,78,165.0,0.325590418378
5197,17 Jan 165.00 (AAPL1720A165-I),0.01,0.03,10,78,165.0,0.325590418378
5220,17 Jan 175.00 (AAPL1720A175),0.01,0.02,7,78,175.0,0.356418980645
5227,17 Jan 175.00 (AAPL1720A175-I),0.01,0.02,7,78,175.0,0.356418980645
5280,17 Jan 195.00 (AAPL1720A195),0.01,0.02,77,78,195.0,0.428370929863
5286,17 Jan 195.00 (AAPL1720A195-E),0.0,0.03,71,78,195.0,0.428370929863
5290,17 Jan 195.00 (AAPL1720A195-O),0.0,0.02,6,78,195.0,0.413359705137
5295,17 Jan 200.00 (AAPL1720A200),0.0,0.02,32,78,200.0,0.429486660964
5299,17 Jan 200.00 (AAPL1720A200-A),0.0,0.02,4,78,200.0,0.429486660964
5305,17 Jan 200.00 (AAPL1720A200-O),0.0,0.02,3,78,200.0,0.429486660964
5306,17 Jan 200.00 (AAPL1720A200-P),0.0,0.02,20,78,200.0,0.429486660964
5309,17 Jan 200.00 (AAPL1720A200-Y),0.0,0.02,5,78,200.0,0.429486660964
5310,17 Jan 205.00 (AAPL1720A205),0.01,0.02,133,78,205.0,0.46106279585
5317,17 Jan 205.00 (AAPL1720A205-I),0.01,0.02,6,78,205.0,0.46106279585
5320,17 Jan 205.00 (AAPL1720A205-O),0.0,0.02,6,78,205.0,0.445140106354
5321,17 Jan 205.00 (AAPL1720A205-P),0.0,0.02,99,78,205.0,0.445140106354
5322,17 Jan 205.00 (AAPL1720A205-S),0.0,0.02,20,78,205.0,0.445140106354
5655,17 Feb 90.00 (AAPL1717B90),20.75,21.00,11,104,90.0,0.358955772175
5661,17 Feb 90.00 (AAPL1717B90-E),20.70,21.00,10,104,90.0,0.356946092234
5685,17 Feb 97.50 (AAPL1717B97.5),14.15,14.25,5,104,97.5,0.302798081745
5689,17 Feb 97.50 (AAPL1717B97.5-A),14.15,14.30,4,104,97.5,0.304271069898
5700,17 Feb 100.00 (AAPL1717B100),12.10,12.25,23,104,100.0,0.289241426977
5707,17 Feb 100.00 (AAPL1717B100-I),12.10,12.20,16,104,100.0,0.287902656103
5710,17 Feb 100.00 (AAPL1717B100-O),12.10,12.20,4,104,100.0,0.287902656103
5711,17 Feb 100.00 (AAPL1717B100-P),12.10,12.20,3,104,100.0,0.287902656103
5715,17 Feb 105.00 (AAPL1717B105),8.45,8.55,111,104,105.0,0.265894344264
5717,17 Feb 105.00 (AAPL1717B105-4),8.35,8.55,21,104,105.0,0.263596566231
5721,17 Feb 105.00 (AAPL1717B105-E),8.45,8.55,10,104,105.0,0.265894344264
5722,17 Feb 105.00 (AAPL1717B105-I),8.35,8.55,55,104,105.0,0.263596566231
5725,17 Feb 105.00 (AAPL1717B105-O),8.35,8.55,21,104,105.0,0.263596566231
5730,17 Feb 110.00 (AAPL1717B110),5.40,5.50,865,104,110.0,0.246499148465
5732,17 Feb 110.00 (AAPL1717B110-4),5.40,5.55,212,104,110.0,0.247575538585
5733,17 Feb 110.00 (AAPL1717B110-8),5.40,5.55,4,104,110.0,0.247575538585
5734,17 Feb 110.00 (AAPL1717B110-A),5.40,5.55,5,104,110.0,0.247575538585
5735,17 Feb 110.00 (AAPL1717B110-B),5.40,5.55,53,104,110.0,0.247575538585
5736,17 Feb 110.00 (AAPL1717B110-E),5.40,5.55,43,104,110.0,0.247575538585
5737,17 Feb 110.00 (AAPL1717B110-I),5.40,5.55,56,104,110.0,0.247575538585
5740,17 Feb 110.00 (AAPL1717B110-O),5.40,5.55,390,104,110.0,0.247575538585
5741,17 Feb 110.00 (AAPL1717B110-P),5.40,5.55,28,104,110.0,0.247575538585
5743,17 Feb 110.00 (AAPL1717B110-X),5.40,5.55,74,104,110.0,0.247575538585
5745,17 Feb 115.00 (AAPL1717B115),3.25,3.30,1932,104,115.0,0.236391434467
5746,17 Feb 115.00 (AAPL1717B115-3),3.20,3.30,5,104,115.0,0.235254142592
5747,17 Feb 115.00 (AAPL1717B115-4),3.25,3.30,283,104,115.0,0.236391434467
5748,17 Feb 115.00 (AAPL1717B115-8),3.20,3.30,99,104,115.0,0.235254142592
5749,17 Feb 115.00 (AAPL1717B115-A),3.20,3.30,108,104,115.0,0.235254142592
5750,17 Feb 115.00 (AAPL1717B115-B),3.20,3.35,40,104,115.0,0.236391434467
5751,17 Feb 115.00 (AAPL1717B115-E),3.25,3.30,336,104,115.0,0.236391434467
5752,17 Feb 115.00 (AAPL1717B115-I),3.25,3.30,179,104,115.0,0.236391434467
5755,17 Feb 115.00 (AAPL1717B115-O),3.25,3.30,45,104,115.0,0.236391434467
5756,17 Feb 115.00 (AAPL1717B115-P),3.25,3.30,678,104,115.0,0.236391434467
5757,17 Feb 115.00 (AAPL1717B115-S),3.25,3.30,18,104,115.0,0.236391434467
5758,17 Feb 115.00 (AAPL1717B115-X),3.20,3.30,138,104,115.0,0.235254142592
5759,17 Feb 115.00 (AAPL1717B115-Y),3.25,3.30,3,104,115.0,0.236391434467
5760,17 Feb 120.00 (AAPL1717B120),1.78,1.80,971,104,120.0,0.227780464454
5762,17 Feb 120.00 (AAPL1717B120-4),1.77,1.82,170,104,120.0,0.228055111561
5763,17 Feb 120.00 (AAPL1717B120-8),1.75,1.80,28,104,120.0,0.226955379142
5764,17 Feb 120.00 (AAPL1717B120-A),1.77,1.82,58,104,120.0,0.228055111561
5765,17 Feb 120.00 (AAPL1717B120-B),1.77,1.87,63,104,120.0,0.229425529836
5766,17 Feb 120.00 (AAPL1717B120-E),1.78,1.82,105,104,120.0,0.228329569597
5767,17 Feb 120.00 (AAPL1717B120-I),1.78,1.80,262,104,120.0,0.227780464454
5770,17 Feb 120.00 (AAPL1717B120-O),1.77,1.81,10,104,120.0,0.227780464454
5771,17 Feb 120.00 (AAPL1717B120-P),1.78,1.80,227,104,120.0,0.227780464454
5772,17 Feb 120.00 (AAPL1717B120-S),1.78,1.84,15,104,120.0,0.228877922231
5773,17 Feb 120.00 (AAPL1717B120-X),1.77,1.82,13,104,120.0,0.228055111561
5774,17 Feb 120.00 (AAPL1717B120-Y),1.78,1.84,19,104,120.0,0.228877922231
5775,17 Feb 125.00 (AAPL1717B125),0.92,0.93,977,104,125.0,0.2236492007
5776,17 Feb 125.00 (AAPL1717B125-3),0.92,0.98,7,104,125.0,0.225518716212
5777,17 Feb 125.00 (AAPL1717B125-4),0.91,0.95,131,104,125.0,0.224024643118
5778,17 Feb 125.00 (AAPL1717B125-8),0.88,0.96,26,104,125.0,0.223272974407
5779,17 Feb 125.00 (AAPL1717B125-A),0.91,0.94,10,104,125.0,0.2236492007
5780,17 Feb 125.00 (AAPL1717B125-B),0.87,0.95,129,104,125.0,0.222518140932
5781,17 Feb 125.00 (AAPL1717B125-E),0.91,0.94,105,104,125.0,0.2236492007
5782,17 Feb 125.00 (AAPL1717B125-I),0.92,0.93,151,104,125.0,0.2236492007
5785,17 Feb 125.00 (AAPL1717B125-O),0.92,0.93,23,104,125.0,0.2236492007
5786,17 Feb 125.00 (AAPL1717B125-P),0.90,0.93,11,104,125.0,0.22289595695
5787,17 Feb 125.00 (AAPL1717B125-S),0.89,0.97,27,104,125.0,0.224024643118
5788,17 Feb 125.00 (AAPL1717B125-X),0.89,0.95,110,104,125.0,0.223272974407
5789,17 Feb 125.00 (AAPL1717B125-Y),0.92,0.98,245,104,125.0,0.225518716212
5790,17 Feb 130.00 (AAPL1717B130),0.47,0.48,647,104,130.0,0.224057720455
5791,17 Feb 130.00 (AAPL1717B130-3),0.44,0.51,5,104,130.0,0.224057720455
5792,17 Feb 130.00 (AAPL1717B130-4),0.46,0.50,76,104,130.0,0.224615332191
5793,17 Feb 130.00 (AAPL1717B130-8),0.44,0.49,3,104,130.0,0.222933763004
5794,17 Feb 130.00 (AAPL1717B130-A),0.46,0.50,12,104,130.0,0.224615332191
5795,17 Feb 130.00 (AAPL1717B130-B),0.44,0.53,23,104,130.0,0.225170101019
